ïagno;rbd;dgv_rbd;nom_rbd;mrun;rut_sostenedor;p_juridica;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe;cod_depe2;rural_rbd;latitud;longitud;convenio_pie;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09;matricula;estado_estab;ori_religiosa;ori_otro_glosa;pago_matricula;pago_mensual
2016;381;6;ESCUELA BASICA PEDRO LUJAN; ;69030100;1;3;32;3201;CHAÃARAL;31;COPIAPO;2;1;0;-26.430178;-70.287735;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;382;4;ESCUELA BASICA GASPAR CABRALES; ;69030100;1;3;32;3201;CHAÃARAL;31;COPIAPO;2;1;0;-26.35976;-70.641693;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;383;2;ESC. BAS. DIFERENCIAL JOSE LUIS OLIVARES A.; ;69030100;1;3;32;3201;CHAÃARAL;31;COPIAPO;2;1;0;-26.342878;-70.61779;0;212;214;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;384;0;LICEO MANUEL MAGALHAES MEDLING; ;69250500;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;2;1;0;-26.390074;-70.058189;1;310;510;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2016;385;9;ESCUELA DE POTRERILLOS; ;69250500;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;386;7;ESCUELA ALIRO LAMAS CASTILLO; ;69250500;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;2;1;0;-26.384789;-70.047676;1;10;110;299;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;387;5;ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS; ;69250500;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;2;1;1;-26.385464;-70.050751;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;388;3;COLEGIO MATILDE TRASLAVINA VILLALON; ;73435300;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;389;1;ESCUELA ESPECIAL ROSITA AZUL; ;70940500;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;VALÃRICA;GRATUITO;GRATUITO
2016;390;5;ESCUELA COEDUCACIONAL PARTICULAR; ;73435300;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;3;2;0;-26.386843;-70.052376;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;391;3;ESCUELA COEDUCACIONAL PARTICULAR OSCAR Y; ;73435300;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;3;2;0;-26.244385;-69.627083;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2016;392;1;LICEO DIEGO DE ALMEIDA; ;73435300;1;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPO;3;2;0;-26.24688;-69.628738;1;110;299;310;363;510;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;396;4;INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.364065;-70.334419;0;410;0;0;0;0;0;0;0;0;1;1;1; ;$25.001 A $50.000;GRATUITO
2016;397;2;ESCUELA MEDARDO CANO GODOY; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.373079;-70.329651;0;165;167;363;663;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;399;9;LICEO JOSE ANTONIO CARVAJAL; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.374352;-70.328217;1;310;510;610;0;0;0;0;0;0;1;1;1; ;$50.001 A $100.000;GRATUITO
2016;400;6;LICEO MERCEDES FRITIS MACKENNEY; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.369621;-70.325371;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;401;4;ESCUELA BERNARDO O HIGGINS; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.362457;-70.329453;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;402;2;ESCUELA RUDECINDO ARMANDO PENA CARRASCO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.359114;-70.347992;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;403;0;ESCUELA LAURA ROBLES SILVA; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.373709;-70.306473;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;404;9;ESC.EDUC.DIFERENCIAL MARIA LUZ LANZA PIZARRO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.372004;-70.320412;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;405;7;ESCUELA LOS ESTANDARTES; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.369822;-70.313591;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;406;5;ESCUELA VICENTE SEPULVEDA ROJO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.356852;-70.322128;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;407;3;ESCUELA JESUS FERNANDEZ HIDALGO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.374935;-70.337769;1;10;110;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2016;408;1;ESCUELA PEDRO LEON GALLO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.361481;-70.324944;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;410;3;ESCUELA JOSE MANSO DE VELASCO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.36322;-70.318581;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;411;1;ESCUELA LAS CANTERAS; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.371288;-70.320618;1;10;110;0;0;0;0;0;0;0;1;1;7;ETICA Y MORAL;GRATUITO;GRATUITO
2016;413;8;ESCUELA LAS BRISAS; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.355732;-70.331032;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;415;4;LICEO DE MUSICA; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.373878;-70.328362;0;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;416;2;ESCUELA ABRAHAM SEPULVEDA PIZARRO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.357368;-70.347443;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;417;0;COLEGIO BUEN PASTOR; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.371334;-70.328102;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;418;9;ESCUELA ISABEL PENA MORALES; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.383898;-70.307785;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;419;7;ESCUELA HERNAN MARQUEZ HUERTA; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.412718;-70.273315;1;10;110;363;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;420;0;ESCUELA FUNDICION PAIPOTE; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.418839;-70.261421;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;421;9;ESCUELA BRUNO ZAVALA FREDES; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.380205;-70.322678;0;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;423;5;ESCUELA SAN PEDRO; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;1;-27.324375;-70.538589;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;427;8;ESCUELA LUIS CRUZ MARTINEZ; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.392923;-70.298676;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;429;4;LICEO CATOLICO ATACAMA; ;72224500;1;3;31;3101;COPIAPO;31;COPIAPO;3;2;0;-27.366083;-70.336456;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2016;430;8;LICEO POLITECNICO BELEN; ;65075569;1;3;31;3101;COPIAPO;31;COPIAPO;3;2;0;-27.361507;-70.333351;0;10;110;310;410;610;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2016;431;6;LICEO SAGRADO CORAZON; ;65230750;1;3;31;3101;COPIAPO;31;COPIAPO;3;2;0;-27.366577;-70.337952;1;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$50.001 A $100.000
2016;433;2;COLEGIO ADVENTISTA DE COPIAPO; ;65102261;1;3;31;3101;COPIAPO;31;COPIAPO;3;2;0;-27.369869;-70.32711;1;110;310;0;0;0;0;0;0;0;1;1;7;ADVENTISTA;$1.000 A $10.000;$50.001 A $100.000
2016;434;0;ESCUELA SAN VICENTE DE PAUL; ;70200200;1;3;31;3101;COPIAPO;31;COPIAPO;3;2;0;-27.367128;-70.314743;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;435;9;COLEGIO PARTIC. LUIS KATUNAR ZAFARANIC; ; ;9;3;31;3101;COPIAPO;31;COPIAPO;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;437;5;ESCUELA TECNICO PROFESIONAL; ;72492000;1;3;31;3101;COPIAPO;31;COPIAPO;3;2;0;-27.362648;-70.345482;0;310;410;510;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2016;438;3;LICEO MANUEL BLANCO ENCALADA; ;69030300;1;3;31;3102;CALDERA;31;COPIAPO;2;1;0;-27.07362;-70.826851;1;310;610;810;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2016;439;1;ESCUELA TOTORAL; ;69030200;1;3;31;3101;COPIAPO;31;COPIAPO;2;1;1;-27.367647;-70.312515;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;440;5;COLEGIO PARROQUIAL PADRE NEGRO; ;70055500;1;3;31;3102;CALDERA;31;COPIAPO;3;2;0;-27.065882;-70.808945;0;10;110;310;510;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2016;441;3;ESCUELA DE CONCENTRACION; ;69030400;1;3;31;3103;TIERRA AMARILLA;31;COPIAPO;2;1;0;-27.477695;-70.253204;1;10;110;299;710;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;442;1;ESCUELA VICTOR MANUEL SANCHEZ CABANAS; ;69030400;1;3;31;3103;TIERRA AMARILLA;31;COPIAPO;2;1;0;-27.483004;-70.267448;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;444;8;ESCUELA LUIS URIBE ORREGO; ;69030400;1;3;31;3103;TIERRA AMARILLA;31;COPIAPO;2;1;0;-27.497492;-70.266136;1;10;110;299;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;445;6;ESCUELA PAUL HARRIS; ;69030400;1;3;31;3103;TIERRA AMARILLA;31;COPIAPO;2;1;1;-27.50318;-70.264992;0;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;446;4;ESCUELA AMOLANAS; ;69030400;1;3;31;3103;TIERRA AMARILLA;31;COPIAPO;2;1;1;-27.970692;-70.001984;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;447;2;ESCUELA SAN ANTONIO; ;69030400;1;3;31;3103;TIERRA AMARILLA;31;COPIAPO;2;1;1;-27.952507;-70.00412;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;448;0;LICEO PEDRO TRONCOSO MACHUCA; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.576328;-70.75795;1;310;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;449;9;LICEO JOSE SANTOS OSSA; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.580862;-70.752251;1;510;0;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$1.000 A $10.000
2016;450;2;ESCUELA HERMANOS CARRERA; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.562132;-70.776894;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;452;9;ESCUELA GABRIELA MISTRAL; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.575735;-70.762253;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;453;7;ESCUELA IGNACIO CARRERA PINTO; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.577005;-70.75457;1;10;110;299;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;454;5;ESCUELA GREGORIO CASTILLO MARÃN; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.589298;-70.752014;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;455;3;ESCUELA REPUBLICA DE LOS E.E.U.U.; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.583422;-70.749748;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;456;1;ESC. EDUC.DIFERENC LUIS IRIARTE IRIARTE; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.583574;-70.745529;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;458;8;ESCUELA ARTURO PEREZ CANTO; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.58058;-70.742882;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;459;6;ESCUELA BASICA ESPANA; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.573174;-70.750839;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;461;8;ESCUELA LUIS CRUZ MARTINEZ; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.56885;-70.760941;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;462;6;ESCUELA JOSE CAROCA LAFLOR; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.577961;-70.761581;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;463;4;ESCUELA BASICA ROBERTO CUADRA ALQUINTA; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.955627;-70.880043;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;464;2;ESCUELA BASICA GUALBERTO KONG FERNANDEZ; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;0;-28.579384;-70.759087;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;466;9;ESCUELA BASICA JAVIERA CARRERA; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.541302;-70.895157;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2016;467;7;ESCUELA HERNAN ARAVENA CONTRERAS; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-29.037443;-70.89978;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;468;5;ESCUELA BASICA IGNACIO FRANCO GALLO; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.630468;-70.696228;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;469;3;ESCUELA BASICA JUSTINO LEIVA AMOR; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.65012;-70.697227;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;471;5;ESCUELA BASICA SARA BEMBOW VILLEGAS; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.596085;-70.783424;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;472;3;ESCUELA DE HACIENDA LAS VENTANAS; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.555563;-70.792564;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;475;8;ESCUELA BASICA CAMARONES; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.576773;-70.760185;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;476;6;ESCUELA BASICA SOR TERESA DE LOS ANDES; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.56995;-70.820816;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;477;4;ESCUELA HIPOLITO CORTES GARROTE; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;478;2;LICEO SANTA MARTA; ;65451130;1;3;33;3301;VALLENAR;32;HUASCO;3;2;0;-28.576748;-70.755478;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2016;479;0;LICEO SAN FRANCISCO; ;70055500;1;3;33;3301;VALLENAR;32;HUASCO;3;2;0;-28.574438;-70.766441;0;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$25.001 A $50.000
2016;480;4;COLEGIO INGLES LAICO; ; ;9;3;33;3301;VALLENAR;32;HUASCO;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;481;2;ESCUELA BASICA ALEJANDRO NOEMI HUERTA; ;69030600;1;3;33;3303;FREIRINA;32;HUASCO;2;1;0;-28.509344;-71.080154;1;10;110;299;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;482;0;ESCUELA FORTUNATO SOZA RODRIGUEZ; ;69030600;1;3;33;3303;FREIRINA;32;HUASCO;2;1;1;-29.100407;-71.405571;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;483;9;ESCUELA SAMUEL E. CASTILLO LOPEZ; ;69030600;1;3;33;3303;FREIRINA;32;HUASCO;2;1;1;-28.524258;-70.989655;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;SIN INFORMACION
2016;484;7;ESCUELA DE MAITENCILLO; ;69030600;1;3;33;3303;FREIRINA;32;HUASCO;2;1;1;-28.527887;-70.930702;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;485;5;ESCUELA BASICA YERBAS BUENAS; ;69030500;1;3;33;3301;VALLENAR;32;HUASCO;2;1;1;-28.562113;-70.77906;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;486;3;LICEO JAPON; ;69030700;1;3;33;3304;HUASCO;32;HUASCO;2;1;0;-28.46464;-71.210831;1;310;410;510;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;487;1;ESCUELA BASICA JOSE MIGUEL CARRERA; ;69030700;1;3;33;3304;HUASCO;32;HUASCO;2;1;0;-28.469772;-71.219269;1;10;110;299;363;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;489;8;ESCUELA EL OLIVAR; ;69030700;1;3;33;3304;HUASCO;32;HUASCO;2;1;0;-28.470383;-71.201836;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;490;1;ESCUELA PABLO NERUDA; ;69030700;1;3;33;3304;HUASCO;32;HUASCO;2;1;1;-28.08013;-71.148735;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;492;8;COLEGIO PARTICULAR ENGLISH COLLEGE; ;76361681;1;3;33;3304;HUASCO;32;HUASCO;3;2;0;-28.462643;-71.228043;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;493;6;EDUCADOR ARTURO ALVEAR RAMOS; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.876009;-70.281845;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;495;2;ESCUELA AGLADE MARIN VARGAS; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.970793;-70.145378;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;496;0;ESCUELA DE CHOLLAY; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.985077;-70.157173;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;497;9;ESCUELA DE LA PAMPA; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.975916;-70.212601;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;498;7;ESCUELA ALGARROBILLA; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.883493;-70.448235;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;499;5;ESCUELA RICARDO CAMPILLAY CONTRERAS; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.926556;-70.462723;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;500;2;ESCUELA BASICA RURAL EL TAMBO; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.97949;-70.180038;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;501;0;ESCUELA DE RETAMO; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;502;9;ESCUELA DE LAS MARQUESAS; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.824192;-70.36245;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;503;7;ESCUELA DE LAS BREAS; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.994135;-70.468887;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;504;5;ESCUELA GABRIELA MISTRAL; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.925262;-70.27562;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;505;3;ESCUELA; ; ;9;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;506;1;ESCUELA DE LOS PERALES; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.839909;-70.314705;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;508;8;ESCUELA DE CHIGUINTO; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.827032;-70.347412;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;509;6;ESC.BASICA ALDECIRA ALVAREZ A.; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-28.858053;-70.288094;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;511;8;ESCUELA ALICIA FREDES; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;512;6;ESCUELA DE LA VEGA; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;513;4;ESCUELA DE LA HIGUERITA; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;514;2;ESCUELA DE EL CORRAL; ;69251900;1;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;-29.016735;-70.489075;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;515;0;CENTRO DE DIAGNOSTICO; ; ;9;4;41;4101;LA SERENA;41;ELQUI;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;516;9;LICEO GABRIELA MISTRAL DE LA SERENA; ;70892100;1;4;41;4101;LA SERENA;41;ELQUI;1;1;0;-29.903276;-71.244797;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;517;7;LICEO GREGORIO CORDOVEZ; ;70892100;1;4;41;4101;LA SERENA;41;ELQUI;1;1;0;-29.902954;-71.243362;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2016;518;5;LICEO TECNICO MARTA BRUNET; ;70892100;1;4;41;4101;LA SERENA;41;ELQUI;1;1;0;-29.906326;-71.253967;1;410;510;610;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2016;519;3;COLEGIO ARTURO PRAT CHACON; ;70892100;1;4;41;4101;LA SERENA;41;ELQUI;1;1;0;-29.878531;-71.24057;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;520;7;COLEGIO JOSE GASPAR MARIN ESQUIVEL; ;70892100;1;4;41;4101;LA SERENA;41;ELQUI;1;1;0;-29.914597;-71.223137;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
