ïagno;rbd;dgv_rbd;nom_rbd;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe;cod_depe2;rural_rbd;latitud;longitud;convenio_pie;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09;matricula;estado_estab;ori_religiosa;ori_otro_glosa;pago_matricula;pago_mensual
2015;22009;4;COLEGIO SANTA MARIA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;-41.450504;-72.957138;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7650;3;ESCUELA DE CULTURA Y DIFUSION ARTISTICA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;-41.470119;-72.938972;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;8321;6;ESCUELA RURAL CALETA EL MANZANO;10;104;10403;HUALAIHUE;101;PALENA;2;1;1;-42.01107;-72.645317;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7832;8;ESCUELA RURAL FRANCISCO CORTES OJEDA;10;101;10108;MAULLIN;101;LLANQUIHUE;2;1;0;-41.748238;-73.706108;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;SIN INFORMACIÃN
2015;17859;4;COLEGIO ALMONDALE;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36.834435;-73.103073;0;10;110;310;0;0;0;0;0;0;1;1;7;CRISTIANA;GRATUITO;$50.001 A $100.000
2015;25940;3;ESCUELA DE PARV. PARQUE O'HIGGINS;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;-33.482712;-70.670578;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;20173;1;LICEO HUMANISTA CIENTIFICO BRAINSTORM;9;91;9101;TEMUCO;92;CAUTIN NORTE;3;2;0;-38.758068;-72.650993;0;110;310;0;0;0;0;0;0;0;1;1;3; ;$1.000 A $10.000;$25.001 A $50.000
2015;8812;9;LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;5;4;0;-33.468876;-70.673172;0;310;510;710;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2015;17728;8;COLEGIO EL BOSQUE;8;82;8202;ARAUCO;84;ARAUCO;3;2;0;-37.245651;-73.321083;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2015;20389;0;ESCUELA ESPECIAL DE LENGUAJE CAPULLOS;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;0;0;0;214;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;6577;3;ESCUELA PARTICULAR CATRIPULLI;9;91;9102;CARAHUE;92;CAUTIN NORTE;3;2;1;-38.817532;-73.111427;1;10;110;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;6964;7;ESCUELA PARTICULAR LOS MAITENES;14;141;14104;LOS LAGOS;141;VALDIVIA;3;2;1;-39.868271;-72.78643;1;10;110;299;0;0;0;0;0;0;1;1;7;ECUMENICA;GRATUITO;GRATUITO
2015;8238;4;ESCUELA RURAL ALQUI;10;102;10207;QUEILEN;102;CHILOE;1;1;1;-42.988998;-73.460213;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;6779;2;COLEGIO MARCELA PAZ;14;141;14101;VALDIVIA;141;VALDIVIA;2;1;0;0;0;1;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;22658;0;CENTRO EDUCACIONAL EMANUEL;10;102;10208;QUELLON;102;CHILOE;3;2;0;-43.122761;-73.640587;1;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;7438;1;ESCUELA PARTICULAR N.150 SANTA ROSA;10;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40.337475;-73.414619;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;22402;2;ESCUELA DE TRASTORNOS DE LA COMUNICACION `ALEXANDRIA`;10;103;10301;OSORNO;103;OSORNO;3;2;0;-40.578808;-73.136482;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;20239;8;ESCUELA ESPECIAL DE LENGUAJE  VICTORIA;9;92;9211;VICTORIA;91;MALLECO;3;2;0;0;0;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7369;5;ESCUELA RURAL PICHIL;10;103;10301;OSORNO;103;OSORNO;2;1;1;-40.700684;-73.021797;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7861;1;ESCUELA RURAL EL JARDIN DE OLMOPULLI;10;101;10108;MAULLIN;101;LLANQUIHUE;2;1;1;-41.586945;-73.320473;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7993;6;ESCUELA PARTICULAR N. 240 LA HUACHA;10;101;10105;FRUTILLAR;101;LLANQUIHUE;3;2;1;-41.122025;-73.136398;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7710;0;ESCUELA PARTICULAR N. 197 SAN IGNACIO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;-41.478836;-72.958801;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7659;7;ESCUELA ALERCE HISTORICO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;-41.399071;-72.919327;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;8318;6;ESCUELA RURAL QUILDACO BAJO;10;104;10403;HUALAIHUE;101;PALENA;2;1;1;-41.853996;-72.794868;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7852;2;ESCUELA RURAL JUANITA FERNANDEZ;10;101;10108;MAULLIN;101;LLANQUIHUE;2;1;1;-41.640938;-73.663437;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;40256;7;COLEGIO TECNICO NACIONES UNIDAS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;-41.464489;-72.914948;0;10;110;310;610;810;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;7881;6;ESCUELA RURAL HUANTRUNES;10;101;10106;LOS MUERMOS;101;LLANQUIHUE;2;1;1;-41.512878;-73.514793;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;22672;6;COLEGIO ALTAS CUMBRES;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;3;2;0;-41.34436;-72.947304;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$1.000 A $10.000
2015;40424;1;CENTRO EDUCACIONAL RAICES DE MI TIERRA;10;102;10205;DALCAHUE;102;CHILOE;3;2;0;-42.350296;-73.71035;0;110;0;0;0;0;0;0;0;0;1;1;7;CRISTIANA;GRATUITO;GRATUITO
2015;8208;2;ESCUELA RURAL CURACO DE VILUPULLI;10;102;10203;CHONCHI;102;CHILOE;1;1;1;-42.620708;-73.773781;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;8371;2;ESC.CON INTERNADO JOSE MIGUEL CARRERA;11;111;11102;LAGO VERDE;111;COIHAIQUE;2;1;1;-44.239532;-71.85022;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;12518;0;COLEGIO DIOCESANO OBISPO LABBE;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.209087;-70.145531;0;10;110;310;410;510;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2015;25477;0;COLEGIO LA MISION;13;134;13403;CALERA DE TANGO;132;SANTIAGO SUR;4;3;1;-33.625496;-70.78141;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MÃS DE $100.000;MÃS DE $100.000
2015;31222;3;MARTIN LUTHER KING ADULT SCHOOL;4;41;4101;LA SERENA;41;ELQUI;3;2;0;0;0;1;165;363;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;839;7;ESCUELA CHILECITO;4;43;4303;MONTE PATRIA;42;LIMARI;2;1;1;-30.749659;-70.841438;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;40060;2;JARDIN INFANTIL MI REINO DE COLORES;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29.99762;-71.33696;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;13384;1;SAINT JOHNÂ´S SCHOOL;4;41;4101;LA SERENA;41;ELQUI;3;2;0;-29.888414;-71.219398;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2015;14543;2;ESCUELA DE PARVULOS ITALITO;5;58;5802;LIMACHE;51;QUILLOTA;3;2;0;-33.007679;-71.26284;0;10;0;0;0;0;0;0;0;0;1;1;7;VALÃRICA;GRATUITO;GRATUITO
2015;14463;0;CTRO.INTEGRAL DE EDUCACION ALBORADA;5;51;5103;CONCON;53;VALPARAISO;3;2;0;-32.929562;-71.519112;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;26078;9;ESCUELA DE PARVULOS HANSEL Y GRETEL;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33.56525;-70.557541;0;10;0;0;0;0;0;0;0;0;1;1;1; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;31271;1;COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO;13;131;13122;PEÃALOLEN;133;SANTIAGO ORIENTE;4;3;0;-33.501007;-70.537659;0;10;110;0;0;0;0;0;0;0;1;1;1; ;MÃS DE $100.000;MÃS DE $100.000
2015;15596;9;INSTITUTO SAN VICENTE DE TAGUA TAGUA;6;61;6117;SAN VICENTE;61;CACHAPOAL;1;1;0;-34.434387;-71.080711;1;10;110;310;610;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;24911;4;LICEO DE ADULTOS PART.FERMIN VIVACETA;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;-33.433887;-70.661186;0;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;8556;1;ESCUELA REPUBLICA DE AUSTRIA;13;131;13106;ESTACION CENTRAL;134;SANTIAGO PONIENTE;2;1;0;-33.475292;-70.694992;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;15779;1;COLEGIO HERMANO DE ASIS;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34.574081;-71.005432;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2015;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;2;1;1;-34.652779;-71.287041;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;22677;7;ESCUELA ESPECIAL Y TALLER LABORAL RAICES;10;103;10301;OSORNO;103;OSORNO;3;2;0;-40.575287;-73.124474;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;14348;0;COLEGIO ESPIRITU SANTO;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;3;2;0;-33.609215;-71.597122;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2015;16517;4;COLEGIO RENACER;7;74;7401;LINARES;73;LINARES;3;2;0;-35.840775;-71.600761;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;25504;1;COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ EL BOS;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;-33.560898;-70.664513;0;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3310;3;COLEGIO EVANGELICO ADONAY;7;74;7401;LINARES;73;LINARES;3;2;0;-35.840229;-71.600983;1;10;110;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;25172;0;COLEGIO PUMAHUE;13;131;13122;PEÃALOLEN;133;SANTIAGO ORIENTE;4;3;0;-33.497875;-70.54718;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MÃS DE $100.000;MÃS DE $100.000
2015;26229;3;ESCUELA DE PARVULOS Y ESPECIAL YAMPAI;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;-33.550999;-70.673668;0;10;214;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;-34.028263;-71.09655;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;24624;7;COLEGIO TABOR Y NAZARETH;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;4;3;0;-33.324936;-70.541527;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MÃS DE $100.000;MÃS DE $100.000
2015;15723;6;CENTRO EDUCACIONAL INTEGRAL DE ADULTOS LOS ROBLES;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34.151779;-70.72937;1;167;363;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2015;2271;3;ESCUELA MUNICIPAL SUECIA;6;61;6116;REQUINOA;61;CACHAPOAL;2;1;1;-34.336262;-70.765251;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;15841;0;ESC.ESP. DE LENGUAJE AYELEN;6;61;6115;RENGO;61;CACHAPOAL;3;2;0;-34.395927;-70.851013;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;40353;9;ESCUELA ESPECIAL DE LENGUAJE SAN ENRIQUE;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;0;-34.720875;-71.040787;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3718;4;INSTITUTO SANTA MARIA;8;84;8401;CHILLAN;81;ÃUBLE;3;2;0;-36.604286;-72.104584;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2015;15534;9;COLEGIO SAN IGNACIO;6;61;6108;MACHALI;61;CACHAPOAL;3;2;0;-34.176018;-70.69442;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2015;5022;9;ESCUELA ESPECIAL JUAN SANDOVAL CARRASCO;8;82;8201;LEBU;84;ARAUCO;2;1;0;-37.610039;-73.655319;0;212;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;20087;5;ESCUELA ARCO IRIS;9;92;9207;LUMACO;91;MALLECO;3;2;1;-38.303574;-72.938538;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;14270;0;COLEGIO GOBERNADOR CONCHA Y SALVATIERRA;5;55;5501;QUILLOTA;51;QUILLOTA;3;2;0;-32.890957;-71.245132;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2015;17643;5;LICEO AGRICOLA DE NEGRETE;8;83;8307;NEGRETE;82;BIOBIO;3;2;1;-37.590382;-72.527061;1;710;0;0;0;0;0;0;0;0;1;1;7;CRISTIANA NO CONFESIONAL;GRATUITO;GRATUITO
2015;6712;1;ESCUELA SAN JUAN DE AILLINCO;9;91;9106;GALVARINO;92;CAUTIN NORTE;2;1;1;-38.469177;-72.850189;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;6525;0;ESC. BASICA CARLOS PALMA LAFUENTE;9;91;9102;CARAHUE;92;CAUTIN NORTE;2;1;1;-38.733372;-73.363487;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;5997;8;ESC. PART. NÂº 13 MAHUIDANCHE;9;91;9114;PITRUFQUEN;93;CAUTIN SUR;3;2;1;-39.09938;-72.171204;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;6138;7;ESCUELA PARTICULAR CALFUTUE;9;91;9120;VILLARRICA;93;CAUTIN SUR;3;2;1;-39.359158;-72.212891;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7930;8;ESCUELA RURAL LUCILA GODOY ALCAYAGA;10;101;10104;FRESIA;101;LLANQUIHUE;2;1;1;-41.289742;-73.614632;0;110;0;0;0;0;0;0;0;0;1;1;7;SIN RELIGION;GRATUITO;GRATUITO
2015;806;0;ESCUELA FRONTERA LAS RAMADAS;4;43;4303;MONTE PATRIA;42;LIMARI;2;1;1;-31.013914;-70.578018;0;110;0;0;0;0;0;0;0;0;1;1;7;NINGUNA;GRATUITO;GRATUITO
2015;13622;0;JARDIN INFANTIL ANDALUE;4;41;4101;LA SERENA;41;ELQUI;3;2;0;-29.936096;-71.242104;0;10;0;0;0;0;0;0;0;0;1;1;1; ;$50.001 A $100.000;$25.001 A $50.000
2015;18096;3;ESCUELA DE LENGUAJE ALBORADA;8;83;8311;SANTA BARBARA;82;BIOBIO;3;2;0;-37.668644;-72.02861;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;6344;4;ESCUELA PARTICULAR LIGLELFUN;9;91;9109;LONCOCHE;93;CAUTIN SUR;3;2;1;-39.363274;-72.459892;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;12714;0;ESC.PARV.DE LENGUAJE DIVINO NINO JESUS;15;151;15101;ARICA;151;ARICA;3;2;0;-18.481121;-70.305321;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;30009;8;ESC.ESP.LENG.DIVINO NIÃO JESUS DE ARICA;15;151;15101;ARICA;151;ARICA;3;2;0;-18.478952;-70.298943;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;14923;3;COLEGIO WINTERHILL VIÃA DEL MAR;5;51;5109;VIÃA DEL MAR;53;VALPARAISO;3;2;0;-33.042747;-71.525017;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2015;25065;1;COLEGIO PEDRO DE VALDIVIA -PEÃALOLEN;13;131;13122;PEÃALOLEN;133;SANTIAGO ORIENTE;4;3;0;-33.491562;-70.575661;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MÃS DE $100.000;MÃS DE $100.000
2015;12948;8;ESCUELA DE PARVULOS NINO DE BELEN;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23.592184;-70.383659;0;10;0;0;0;0;0;0;0;0;1;1;7;METODISTA;GRATUITO;$25.001 A $50.000
2015;12944;5;REVERENDO PADRE PATRICIO CARIOLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23.569721;-70.380608;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;320;4;ESCUELA ARMANDO CARRERA GONZALEZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23.667444;-70.401711;1;10;110;910;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;13580;1;COLEGIO PAULO FREIRE;4;41;4101;LA SERENA;41;ELQUI;3;2;1;-29.977839;-71.056358;1;10;110;363;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;14516;5;ESCUELA  ESPECIAL CANEC;5;51;5109;VIÃA DEL MAR;53;VALPARAISO;3;2;0;-33.029198;-71.542343;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;14676;5;COLEGIO CANEC VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;-33.050751;-71.611191;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;13599;2;ESCUELA ESPECIAL DE LENGUAJE MUNDO DE PALABRA;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29.98732;-71.343513;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;14654;4;NUEVO COLEGIO CAMBRIDGE;5;51;5109;VIÃA DEL MAR;53;VALPARAISO;3;2;0;-33.023338;-71.543343;0;363;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2015;14891;1;ESCUELA PARV. PEQUEÃOS CIENTIFICOS;5;58;5801;QUILPUE;53;VALPARAISO;3;2;0;-33.071671;-71.421516;0;10;0;0;0;0;0;0;0;0;1;1;1; ;$10.001 A $25.000;GRATUITO
2015;14854;7;ESC. ESPEC. DE LENGUAJE PEQUENINO;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;-33.048904;-71.618958;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;1898;8;ESCUELA THEODOR HEUSS;5;58;5801;QUILPUE;53;VALPARAISO;1;1;0;-33.052528;-71.468521;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;1126;6;ESCUELA ESPECIAL SOL NACIENTE;5;54;5401;LA LIGUA;51;QUILLOTA;2;1;0;-32.447075;-71.237343;0;212;0;0;0;0;0;0;0;0;1;1;7;TODAS;GRATUITO;GRATUITO
2015;14760;5;COLEGIO PADRE ZANANDREA;5;51;5101;VALPARAISO;53;VALPARAISO;3;2;0;-33.056324;-71.579712;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;26071;1;ESCUELA DE PARVULOS Y ESP. DA VINCE;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;-33.601543;-70.693733;0;10;214;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;24464;3;ESCUELA BASICA MERCEDES MARIN DEL SOLAR;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;-33.422237;-70.604736;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;25310;3;COLEGIO SAN NICOLÃS DIÃCONO;13;133;13301;COLINA;137;SANTIAGO NORTE;4;3;0;-33.279736;-70.703201;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MÃS DE $100.000;MÃS DE $100.000
2015;31036;0;ESC. PARV.Y ESP MUNDOPALABRA DE BUIN;13;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;-33.77137;-70.741241;0;10;110;214;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2015;26316;8;ESCUELA ESP. ALTUE DE CERRO NAVIA;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;3;2;0;-33.426426;-70.742844;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;9906;6;ESCUELA PARTICULAR INSTITUTO AMERICA;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;-33.507889;-70.765007;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2015;26147;5;ESCUELA ESPECIAL NÂ° 2141 ALTA VIDA;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;-33.486443;-70.761253;0;215;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;14950;0;JARDIN INFANTIL Y ESC. ESPECIAL DE LENG. SEMILLITA;5;56;5603;CARTAGENA;54;SAN ANTONIO;3;2;0;-33.542389;-71.596367;0;10;214;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;26538;1;COLEGIO TERRAUSTRAL OESTE S.A;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;-33.516888;-70.791489;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2015;25346;4;ESCUELA PARVULARIA PARTICULAR FRANCISCO DE AS;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;-33.413025;-70.711273;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$1.000 A $10.000
2015;25500;9;ESCUELA ESPEC.STA. TERESA DE AVILA;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;3;2;0;-33.489876;-70.724876;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;26372;2;ESCUELA BASICA SAN LUCAS DE LO ESPEJO;13;131;13116;LO ESPEJO;132;SANTIAGO SUR;3;2;0;-33.525181;-70.702629;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;25683;8;ESCUELA ESP. PART. HORIZONTE MANQUEHUE;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;3;2;0;-33.422359;-70.563683;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;40382;2;ESCUELA ESPECIAL DE LENGUAJE ARTELIN;5;58;5804;VILLA ALEMANA;53;VALPARAISO;3;2;0;-33.061943;-71.364349;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;24946;7;COLEGIO JORGE HUNEEUS ZEGERS;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;-33.56435;-70.63015;1;10;110;310;410;610;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2015;8930;3;LICEO B 42 TAJAMAR;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;-33.42207;-70.60482;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2015;24893;2;ESCUELA NOVOMAR;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33.6124;-70.590057;1;10;110;212;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;2517;8;ESCUELA PARTICULAR MELECIA TOCORNAL;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;1;-34.735214;-70.97715;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;8665;7;ESCUELA BASICA NÂ°43 PATRONATO SAN ANTONIO;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;-33.464779;-70.63813;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;8484;0;ESCUELA PUERTO TORO;12;122;12201;CABO DE HORNOS;121;MAGALLANES;2;1;1;-55.083168;-67.076218;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;25782;6;ESC. ESP. PART. ARAUCARIAS DE PENALOLEN;13;131;13122;PEÃALOLEN;133;SANTIAGO ORIENTE;3;2;0;-33.505409;-70.584084;0;214;0;0;0;0;0;0;0;0;1;1;7;CUALQUIER RELIGION;GRATUITO;GRATUITO
2015;15800;3;ESC. ESP. DE LENGUAJE EL SEMBRADOR;6;61;6105;DOÃIHUE;61;CACHAPOAL;3;2;0;-34.198521;-70.888969;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
