RBD,acciones,estim_total,estim_sep,pct_completas,avance_min,avance_max,porc_ben,montos_extremos,faltantes_sep,duplicados,nombre_pme,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01,_merge,estim_por_alumno,elegible
207,8,25000000,0.0,0.875,96.875,99.875,0.0,0,0,0,ESC. ESPECIAL PEDRO AGUIRRE CERDA,ESC. ESPECIAL PEDRO AGUIRRE CERDA,TOCOPILLA,2,0,1,84,212,both,297619.04761904763,True
208,27,806051531,806051531.0,0.0,47.333333333333336,70.33333333333333,71.2,0,0,0,COLEGIO BICENTENARIO SAGRADA FAMILIA,COLEGIO BICENTENARIO SAGRADA FAMILIA,TOCOPILLA,3,0,1,1187,10,both,679066.1592249369,True
210,14,183000000,182000000.0,0.7857142857142857,89.35714285714286,94.42857142857143,73.5,0,0,0,ESCUELA ARTURO PEREZ CANTO,ESCUELA ARTURO PEREZ CANTO,MARÍA ELENA,2,0,1,663,10,both,276018.0995475113,True
211,15,80500000,72500000.0,0.06666666666666667,56.86666666666667,79.06666666666666,72.2,0,0,0,LICEO H.C. T.P. MARIA ELENA,LICEO H.C. T.P. MARIA ELENA,MARÍA ELENA,2,0,1,295,310,both,272881.3559322034,True
214,9,19500000,15000000.0,0.4444444444444444,69.44444444444444,82.77777777777777,85.7,0,0,0,ESCUELA IGNACIO CARRERA PINTO,ESCUELA IGNACIO CARRERA PINTO,MARÍA ELENA,2,1,1,28,110,both,696428.5714285715,True
217,22,357000000,357000000.0,0.7727272727272727,87.5,92.95454545454545,73.6,0,0,0,LICEO BICENTENARIO LUIS CRUZ MARTINEZ,LICEO BICENTENARIO LUIS CRUZ MARTINEZ,CALAMA,1,0,1,1036,310,both,344594.5945945946,True
218,14,135776003,129776003.0,1.0,100.0,100.0,59.1,0,0,0,LICEO FRANCISCO DE AGUIRRE,LICEO FRANCISCO DE AGUIRRE,CALAMA,1,0,1,504,310,both,269396.83134920633,True
219,17,352633175,352633175.0,1.0,100.0,100.0,73.9,0,0,0,LICEO BICENTENARIO POLITECNICO CESAREO AGUIRRE GOYENECHEA,LICEO BICENTENARIO POLITECNICO CESAREO AGUIRRE GOYENECHEA,CALAMA,1,0,1,1047,510,both,336803.41451766953,True
220,15,337000000,337000000.0,1.0,100.0,100.0,81.7,0,0,0,LICEO MINERO AMÉRICA,LICEO MINERO AMÉRICA,CALAMA,1,0,1,1011,510,both,333333.3333333333,True
222,8,0,0.0,0.375,78.125,93.125,0.0,0,0,0,CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A,CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A,CALAMA,1,0,1,514,165,both,0.0,True
223,11,221854675,221854675.0,1.0,100.0,100.0,61.5,0,0,0,ESCUELA CLAUDIO ARRAU,ESCUELA CLAUDIO ARRAU,CALAMA,1,0,1,678,110,both,327219.28466076695,True
224,11,493300000,493300000.0,0.36363636363636365,81.81818181818181,97.0909090909091,74.9,0,0,0,ESCUELA GRECIA,ESCUELA GRECIA,CALAMA,1,0,1,966,110,both,510662.5258799172,True
225,11,506062419,506062419.0,0.9090909090909091,90.9090909090909,90.9090909090909,80.2,0,0,0,ESCUELA REPUBLICA DE BOLIVIA,ESCUELA REPUBLICA DE BOLIVIA,CALAMA,1,0,1,980,110,both,516390.22346938774,True
226,12,573000000,573000000.0,1.0,100.0,100.0,77.9,0,0,0,ESCUELA BASICA EMILIO SOTOMAYOR,ESCUELA BASICA EMILIO SOTOMAYOR,CALAMA,1,0,1,982,110,both,583503.0549898167,True
227,20,794229160,794229160.0,0.3,82.5,99.3,65.2,0,0,0,ESCUELA BASICA PRESIDENTE BALMACEDA,ESCUELA BASICA PRESIDENTE BALMACEDA,CALAMA,1,0,1,1555,110,both,510758.30225080386,True
228,12,210050000,210050000.0,1.0,100.0,100.0,63.2,0,0,0,ESCUELA BASICA VADO DE TOPATER,ESCUELA BASICA VADO DE TOPATER,CALAMA,1,0,1,617,110,both,340437.60129659646,True
229,11,278000000,0.0,1.0,100.0,100.0,52.8,0,0,0,ESCUELA REPUBLICA DE CHILE,ESCUELA REPUBLICA DE CHILE,CALAMA,1,0,1,897,110,both,309921.9620958751,True
230,13,319928529,319928529.0,1.0,100.0,100.0,75.4,0,0,0,ESCUELA BASICA ANDRES BELLO,ESCUELA BASICA ANDRES BELLO,CALAMA,1,0,1,637,110,both,502242.5886970173,True
231,22,521500000,521500000.0,1.0,100.0,100.0,78.3,0,0,0,ESCUELA BASICA JOHN FITZGERALD KENNEDY,ESCUELA BASICA JOHN FITZGERALD KENNEDY,CALAMA,1,0,1,715,110,both,729370.6293706293,True
232,14,234000000,137200000.0,0.8571428571428571,96.42857142857143,99.85714285714286,68.7,0,0,0,ESCUELA BASICA PEDRO VERGARA KELLER,ESCUELA BASICA PEDRO VERGARA KELLER,CALAMA,1,0,1,643,110,both,363919.12908242614,True
236,11,91346125,91346125.0,0.9090909090909091,90.9090909090909,90.9090909090909,66.7,0,0,0,ESCUELA DE PARVULOS LAS ABEJITAS,ESCUELA DE PARVULOS LAS ABEJITAS,CALAMA,1,0,1,219,10,both,417105.59360730596,True
237,14,135700000,135700000.0,0.7857142857142857,83.92857142857143,85.64285714285714,73.6,0,0,0,ESCUELA DE PARVULOS LLAMITO BLANCO,ESCUELA DE PARVULOS LLAMITO BLANCO,CALAMA,1,0,1,250,10,both,542800.0,True
238,9,17500000,0.0,1.0,100.0,100.0,0.0,0,0,0,ESCUELA DIFERENCIAL LOA,ESCUELA DIFERENCIAL LOA,CALAMA,1,0,1,190,212,both,92105.26315789473,True
239,15,376778476,376778476.0,0.0,75.0,99.0,74.0,0,0,0,ESCUELA BASICA 21 DE MAYO,ESCUELA BASICA 21 DE MAYO,CALAMA,1,0,1,669,110,both,563196.5261584454,True
240,13,370700000,370700000.0,0.15384615384615385,73.07692307692308,93.38461538461539,77.3,0,0,0,ESCUELA BASICA REPUBLICA DE FRANCIA,ESCUELA BASICA REPUBLICA DE FRANCIA,CALAMA,1,0,1,631,110,both,587480.1901743264,True
241,10,79859000,61859000.0,0.9,97.5,99.9,71.4,0,0,0,ESCUELA PARVULARIA LAS ARDILLAS,ESCUELA PARVULARIA LAS ARDILLAS,CALAMA,1,0,1,199,10,both,401301.5075376884,True
243,8,18000000,18000000.0,1.0,100.0,100.0,74.1,0,0,0,ESCUELA BASICA PUKARA,ESCUELA BASICA PUKARA,CALAMA,1,1,1,27,110,both,666666.6666666666,True
244,13,122246803,63130000.0,1.0,100.0,100.0,69.5,0,0,0,ESCUELA DE PARVULOS LOS ENANITOS,ESCUELA DE PARVULOS LOS ENANITOS,CALAMA,1,0,1,269,10,both,454449.0817843866,True
245,9,67050000,67050000.0,0.8888888888888888,88.88888888888889,88.88888888888889,70.0,0,0,0,ESCUELA DE PARVULOS PAPELUCHO,ESCUELA DE PARVULOS PAPELUCHO,CALAMA,1,0,1,120,10,both,558750.0,True
246,14,16400000,16400000.0,0.7857142857142857,92.85714285714286,98.0,90.5,0,0,0,ESCUELA BASICA SENORA DE LA CANDELARIA,ESCUELA BASICA SENORA DE LA CANDELARIA,CALAMA,1,1,1,21,10,both,780952.380952381,True
248,8,6500000,5000000.0,0.5,78.125,90.125,100.0,0,0,0,ESCUELA BASICA SAN JOSE,ESCUELA BASICA SAN JOSE,CALAMA,1,1,1,9,110,both,722222.2222222222,True
252,10,70200000,70200000.0,1.0,100.0,100.0,67.3,0,0,0,ESCUELA BASICA SAN FRANCISCO,ESCUELA BASICA SAN FRANCISCO,CALAMA,1,1,1,107,110,both,656074.7663551401,True
253,18,340000000,325000000.0,0.7777777777777778,94.44444444444444,99.77777777777777,45.0,0,0,0,COLEGIO ADVENTISTA DE CALAMA,COLEGIO ADVENTISTA DE CALAMA,CALAMA,3,0,1,1067,10,both,318650.4217432052,True
254,24,399000000,399000000.0,1.0,100.0,100.0,65.8,0,0,0,FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA,FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA,CALAMA,3,0,1,910,110,both,438461.53846153844,True
255,17,398000000,398000000.0,1.0,100.0,100.0,78.0,0,0,0,COLEGIO EJERCITO DE SALVACION,COLEGIO EJERCITO DE SALVACION,CALAMA,3,0,1,1189,10,both,334735.0714886459,True
256,9,365000000,365000000.0,1.0,100.0,100.0,28.2,0,0,0,INSTITUTO OBISPO SILVA LEZAETA,INSTITUTO OBISPO SILVA LEZAETA,CALAMA,3,0,1,1800,110,both,202777.77777777778,True
262,22,47000000,47000000.0,1.0,100.0,100.0,78.1,0,0,0,ESCUELA DE PARVULOS MICKEY MOUSE,ESCUELA DE PARVULOS MICKEY MOUSE,CALAMA,3,0,1,196,10,both,239795.91836734695,True
265,19,78000000,78000000.0,1.0,100.0,100.0,72.2,0,0,0,ESCUELA DE PARVULOS LOS CONEJITOS,ESCUELA DE PARVULOS LOS CONEJITOS,CALAMA,1,0,1,133,10,both,586466.1654135338,True
268,14,19000000,17300000.0,1.0,100.0,100.0,74.5,0,0,0,ESC. BASICA RURAL SAN ANTONIO DE PADUA,ESC. BASICA RURAL SAN ANTONIO DE PADUA,OLLAGÜE,2,1,1,47,110,both,404255.3191489362,True
269,12,419000000,404000000.0,0.25,72.91666666666667,90.91666666666667,75.6,0,0,0,ESCUELA BASICA SAN PEDRO DE ATACAMA,ESCUELA BASICA SAN PEDRO DE ATACAMA,SAN PEDRO DE ATACAMA,2,0,1,1021,10,both,410381.97845249757,True
270,11,155000000,155000000.0,0.8181818181818182,93.18181818181819,97.54545454545455,71.9,0,0,0,COMPLEJO EDUCACIONAL TOCONAO,COMPLEJO EDUCACIONAL TOCONAO,SAN PEDRO DE ATACAMA,2,1,1,331,10,both,468277.94561933534,True
271,9,8800000,8800000.0,0.1111111111111111,75.0,96.33333333333333,63.6,0,0,0,ESCUELA BASICA CAMAR,ESCUELA BASICA CAMAR,SAN PEDRO DE ATACAMA,2,1,1,11,110,both,800000.0,True
273,8,13800000,13800000.0,0.0,75.0,99.0,86.7,0,0,0,ESCUELA BASICA SOLOR,ESCUELA BASICA SOLOR,SAN PEDRO DE ATACAMA,2,1,1,30,110,both,460000.0,True
274,8,15500000,6500000.0,0.0,75.0,99.0,54.5,0,0,0,ESCUELA BASICA SAN ROQUE,ESCUELA BASICA SAN ROQUE,SAN PEDRO DE ATACAMA,2,1,1,22,110,both,704545.4545454546,True
275,8,1100000,0.0,0.125,75.0,96.0,100.0,0,0,0,ESCUELA BASICA ANDINA,ESCUELA BASICA ANDINA,SAN PEDRO DE ATACAMA,2,1,1,3,110,both,366666.6666666667,True
276,8,17950000,5600000.0,0.125,78.125,99.125,100.0,0,0,0,ESCUELA BASICA TALABRE,ESCUELA BASICA TALABRE,SAN PEDRO DE ATACAMA,2,1,1,7,110,both,2564285.714285714,True
277,16,36400000,36400000.0,0.9375,98.4375,99.9375,85.7,0,0,0,ESCUELA BASICA SAN BARTOLOME,ESCUELA BASICA SAN BARTOLOME,SAN PEDRO DE ATACAMA,2,1,1,35,10,both,1040000.0,True
279,10,481800000,481800000.0,0.8,90.0,94.8,70.0,0,0,0,LICEO INDUSTRIAL EULOGIO GORDO MONEO,LICEO INDUSTRIAL EULOGIO GORDO MONEO,ANTOFAGASTA,1,0,1,2073,510,both,232416.78726483358,True
280,21,753500000,753500000.0,0.8571428571428571,92.85714285714286,96.28571428571429,72.8,0,0,0,LICEO COMERCIAL JERARDO MUNOZ CAMPOS,LICEO COMERCIAL JERARDO MUNOZ CAMPOS,ANTOFAGASTA,1,0,1,1492,110,both,505026.8096514745,True
283,17,312000000,312000000.0,0.9411764705882353,94.17647058823529,95.52941176470588,74.9,0,0,0,LICEO TECNICO ANTOFAGASTA,LICEO TECNICO ANTOFAGASTA,ANTOFAGASTA,1,0,1,1160,610,both,268965.5172413793,True
284,16,225000000,119000000.0,0.6875,89.0625,96.5625,54.9,0,0,0,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,ANTOFAGASTA,1,0,1,1227,10,both,183374.08312958435,True
285,22,173000000,167000000.0,0.3181818181818182,69.4090909090909,85.68181818181819,74.0,0,0,0,LICEO BICENTENARIO MARTA NAREA DIAZ,LICEO BICENTENARIO MARTA NAREA DIAZ,ANTOFAGASTA,1,0,1,1053,10,both,164292.49762583096,True
286,16,294000000,279000000.0,0.5625,84.4375,94.875,72.6,0,0,0,LICEO LA PORTADA,LICEO LA PORTADA,ANTOFAGASTA,1,0,1,858,310,both,342657.34265734267,True
287,18,627000000,627000000.0,1.0,100.0,100.0,82.5,0,0,0,LICEO DOMINGO HERRERA RIVERA,LICEO DOMINGO HERRERA RIVERA,ANTOFAGASTA,1,0,1,1019,110,both,615309.1265947007,True
288,16,415000000,409000000.0,1.0,100.0,100.0,83.7,0,0,0,ESCUELA JAPON,ESCUELA JAPON,ANTOFAGASTA,1,0,1,969,110,both,428276.5737874097,True
289,22,253700000,252700000.0,1.0,100.0,100.0,72.4,0,0,0,ESCUELA ESPANA,ESCUELA ESPANA,ANTOFAGASTA,1,0,1,671,10,both,378092.3994038748,True
291,20,658129043,658129043.0,0.95,95.05,96.2,78.0,0,0,0,ESCUELA PADRE GUSTAVO LE PAIGE DE WALQUE,ESCUELA PADRE GUSTAVO LE PAIGE DE WALQUE,ANTOFAGASTA,1,0,1,1046,10,both,629186.465583174,True
292,16,354000000,354000000.0,0.9375,93.75,93.75,73.9,0,0,0,ESCUELA REPUBLICA DE ITALIA,ESCUELA REPUBLICA DE ITALIA,ANTOFAGASTA,1,0,1,820,10,both,431707.31707317074,True
293,19,696000000,636000000.0,0.8421052631578947,85.63157894736842,89.3157894736842,80.1,0,0,0,ESCUELA JOSE PAPIC RADNIC,ESCUELA JOSE PAPIC RADNIC,ANTOFAGASTA,1,0,1,1235,10,both,563562.7530364372,True
294,20,268500000,268500000.0,0.8,92.5,97.3,64.4,0,0,0,ESCUELA PROFESORA LJUBICA DOMIC WUTH,ESCUELA PROFESORA LJUBICA DOMIC WUTH,ANTOFAGASTA,1,0,1,767,110,both,350065.1890482399,True
296,18,281900000,281900000.0,0.9444444444444444,97.22222222222223,98.55555555555556,76.3,0,0,0,ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS,ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS,ANTOFAGASTA,1,0,1,617,10,both,456888.16855753644,True
297,12,222000000,222000000.0,0.9166666666666666,97.91666666666667,99.91666666666667,68.7,0,0,0,ESCUELA ALCALDE MAXIMILIANO POBLETE,ESCUELA ALCALDE MAXIMILIANO POBLETE,ANTOFAGASTA,1,0,1,617,10,both,359805.51053484605,True
298,12,170000000,170000000.0,1.0,100.0,100.0,67.7,0,0,0,ESCUELA DARIO SALAS DIAZ,ESCUELA DARIO SALAS DIAZ,ANTOFAGASTA,1,0,1,564,10,both,301418.43971631204,True
301,23,314176000,314176000.0,0.9565217391304348,95.69565217391305,96.69565217391305,78.4,0,0,0,ESCUELA ROMULO J. PENA MATURANA,ESCUELA ROMULO J. PENA MATURANA,ANTOFAGASTA,1,0,1,621,10,both,505919.4847020934,True
302,22,236158004,236158004.0,0.9545454545454546,95.5,96.54545454545455,65.5,0,0,0,ESCUELA JUAN LOPEZ,ESCUELA JUAN LOPEZ,ANTOFAGASTA,1,0,1,594,10,both,397572.3973063973,True
303,9,190500000,190500000.0,0.6666666666666666,88.88888888888889,96.88888888888889,69.6,0,0,0,ESCUELA REPUBLICA ARGENTINA,ESCUELA REPUBLICA ARGENTINA,ANTOFAGASTA,1,0,1,503,10,both,378727.634194831,True
304,13,462750000,462750000.0,0.7692307692307693,92.3076923076923,97.84615384615384,71.7,0,0,0,LICEO BICENTENARIO ANDRÉS SABELLA,LICEO BICENTENARIO ANDRÉS SABELLA,ANTOFAGASTA,1,0,1,1334,10,both,346889.0554722639,True
305,19,438000000,438000000.0,0.9473684210526315,94.73684210526316,94.73684210526316,87.7,0,0,0,ESCUELA HUMBERTO GONZALEZ ECHEGOYEN,ESCUELA HUMBERTO GONZALEZ ECHEGOYEN,ANTOFAGASTA,1,0,1,1019,10,both,429833.16977428854,True
306,17,178500000,67000000.0,0.8235294117647058,94.11764705882354,98.3529411764706,69.7,0,0,0,ESCUELA HUANCHACA,ESCUELA HUANCHACA,ANTOFAGASTA,1,0,1,330,10,both,540909.0909090909,True
307,8,185762515,185762515.0,0.625,90.625,99.625,77.5,0,0,0,ESCUELA DE PARVULOS MARCELA PAZ,ESCUELA DE PARVULOS MARCELA PAZ,ANTOFAGASTA,1,0,1,249,10,both,746034.1967871486,True
310,20,182500000,182500000.0,1.0,100.0,100.0,80.7,0,0,0,ESCUELA CLAUDIO MATTE PEREZ,ESCUELA CLAUDIO MATTE PEREZ,ANTOFAGASTA,1,0,1,529,10,both,344990.5482041588,True
311,16,0,0.0,0.25,81.25,99.25,0.0,0,0,0,ESC DIFERENCIAL JUAN SANDOVAL CARRASCO,ESC DIFERENCIAL JUAN SANDOVAL CARRASCO,ANTOFAGASTA,1,0,1,201,212,both,0.0,True
312,10,159500000,159500000.0,1.0,100.0,100.0,77.4,0,0,0,ESCUELA ECUADOR,ESCUELA ECUADOR,ANTOFAGASTA,1,0,1,704,10,both,226562.5,True
313,32,635500000,635500000.0,0.84375,93.75,96.75,83.7,0,0,0,ESCUELA ARTURO PRAT,ESCUELA ARTURO PRAT,ANTOFAGASTA,1,0,1,1227,10,both,517929.9103504482,True
315,13,100723098,100723098.0,0.8461538461538461,96.15384615384616,99.84615384615384,71.7,0,0,0,ESCUELA HEROES DE LA CONCEPCION,ESCUELA HEROES DE LA CONCEPCION,ANTOFAGASTA,1,0,1,513,10,both,196341.3216374269,True
316,19,242500000,242500000.0,0.8947368421052632,97.36842105263158,99.89473684210526,76.8,0,0,0,ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA,ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA,ANTOFAGASTA,1,0,1,413,10,both,587167.0702179177,True
317,12,380000000,380000000.0,1.0,100.0,100.0,74.9,0,0,0,ESCUELA LAS ROCAS,ESCUELA LAS ROCAS,ANTOFAGASTA,1,0,1,1026,10,both,370370.3703703704,True
318,12,68800000,68800000.0,1.0,100.0,100.0,74.2,0,0,0,ESCUELA EDDA CUNEO DONNAGIO,ESCUELA EDDA CUNEO DONNAGIO,ANTOFAGASTA,1,0,1,318,10,both,216352.20125786163,True
319,13,540000000,540000000.0,0.9230769230769231,98.07692307692308,99.92307692307692,84.8,0,0,0,ESCUELA LA BANDERA,ESCUELA LA BANDERA,ANTOFAGASTA,1,0,1,879,10,both,614334.4709897611,True
320,16,453000000,238000000.0,0.625,90.625,99.625,76.6,0,0,0,LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`,LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`,ANTOFAGASTA,1,0,1,941,10,both,481402.7630180659,True
322,19,256500000,256500000.0,0.7368421052631579,88.21052631578948,94.47368421052632,73.5,0,0,0,ESCUELA GENERAL MANUEL BAQUEDANO,ESCUELA GENERAL MANUEL BAQUEDANO,ANTOFAGASTA,1,0,1,592,10,both,433277.02702702704,True
324,24,216743345,216743345.0,0.8333333333333334,95.83333333333333,99.83333333333333,63.7,0,0,0,ESCUELA FUNDACION MINERA ESCONDIDA,ESCUELA FUNDACION MINERA ESCONDIDA,ANTOFAGASTA,1,0,1,509,10,both,425821.89587426325,True
326,11,314000000,314000000.0,1.0,100.0,100.0,71.4,0,0,0,ESCUELA SANTIAGO AMENGUAL B.,ESCUELA SANTIAGO AMENGUAL B.,ANTOFAGASTA,1,0,1,619,10,both,507269.7899838449,True
329,31,211000000,211000000.0,0.9354838709677419,93.54838709677419,93.54838709677419,69.2,0,0,0,LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO,LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO,ANTOFAGASTA,1,0,1,655,10,both,322137.40458015265,True
330,8,76000000,76000000.0,1.0,100.0,100.0,74.7,0,0,0,ESCUELA DE PARVULOS LOS PINGUINITOS,ESCUELA DE PARVULOS LOS PINGUINITOS,ANTOFAGASTA,1,0,1,154,10,both,493506.4935064935,True
332,13,294200000,294200000.0,1.0,100.0,100.0,77.5,0,0,0,ESCUELA GABRIELA MISTRAL,ESCUELA GABRIELA MISTRAL,ANTOFAGASTA,1,0,1,560,10,both,525357.1428571428,True
333,8,65600000,65600000.0,1.0,100.0,100.0,82.3,0,0,0,ESCUELA DE PARVULOS BLANCA NIEVES,ESCUELA DE PARVULOS BLANCA NIEVES,ANTOFAGASTA,1,0,1,220,10,both,298181.8181818182,True
335,19,1328066732,300022451.0,0.8947368421052632,97.36842105263158,99.89473684210526,87.3,1,0,0,COLEGIO MISIONERO JOSE LANCASTER,COLEGIO MISIONERO JOSE LANCASTER,ANTOFAGASTA,3,0,1,624,10,both,2128312.0705128205,True
340,8,0,0.0,0.125,44.0,64.75,0.0,0,0,0,CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL,CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL,ANTOFAGASTA,3,0,1,132,212,both,0.0,True
341,11,485890038,192000000.0,1.0,100.0,100.0,44.4,0,0,0,COLEGIO ADVENTISTA DE ANTOFAGASTA,COLEGIO ADVENTISTA DE ANTOFAGASTA,ANTOFAGASTA,3,0,1,798,110,both,608884.7593984962,True
342,10,24000000,0.0,0.7,77.5,79.9,0.0,0,0,0,COLEGIO INGLES SAN JOSE,COLEGIO INGLES SAN JOSE,ANTOFAGASTA,3,0,1,1326,10,both,18099.547511312216,True
343,22,590000000,480000000.0,0.8636363636363636,96.5909090909091,99.86363636363636,78.2,0,0,0,ESCUELA PRESBITERIANA,ESCUELA PRESBITERIANA,ANTOFAGASTA,3,0,1,683,10,both,863836.0175695461,True
344,8,77000000,77000000.0,1.0,100.0,100.0,39.1,0,0,0,COLEGIO SANTA EMILIA,COLEGIO SANTA EMILIA,ANTOFAGASTA,3,0,1,985,10,both,78172.58883248731,True
356,30,495569201,258048201.0,0.7333333333333333,93.33333333333333,99.73333333333333,27.1,0,0,0,COLEGIO CORAZON DE MARIA,COLEGIO CORAZON DE MARIA,ANTOFAGASTA,3,0,1,1111,10,both,446056.88658865885,True
367,9,378000000,373000000.0,0.8888888888888888,97.22222222222223,99.88888888888889,75.7,0,0,0,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,MEJILLONES,2,0,1,1678,10,both,225268.17640047675,True
368,21,554000000,554000000.0,0.9523809523809523,98.80952380952381,99.95238095238095,78.0,0,0,0,ESCUELA BASICA JULIA HERRERA VARAS,ESCUELA BASICA JULIA HERRERA VARAS,MEJILLONES,2,0,1,1202,10,both,460898.50249584025,True
369,9,6400000,0.0,1.0,100.0,100.0,76.5,0,0,0,ESCUELA LUCILA GODOY ALCAYAGA,ESCUELA LUCILA GODOY ALCAYAGA,MEJILLONES,2,1,1,17,110,both,376470.5882352941,True
371,14,92800000,87500000.0,0.8571428571428571,96.42857142857143,99.85714285714286,67.5,0,0,0,COMPLEJO EDUCATIVO CARACOLES,COMPLEJO EDUCATIVO CARACOLES,SIERRA GORDA,2,0,1,163,10,both,569325.1533742332,True
372,11,308000000,273000000.0,0.8181818181818182,95.45454545454545,99.81818181818181,91.4,0,0,0,LICEO POLITECNICO JOSE MIGUEL QUIROZ,LICEO POLITECNICO JOSE MIGUEL QUIROZ,TALTAL,2,0,1,489,110,both,629856.8507157464,True
373,12,263000000,198000000.0,1.0,100.0,100.0,81.2,0,0,0,LICEO JUAN CORTES-MONROY CORTES,LICEO JUAN CORTES-MONROY CORTES,TALTAL,2,0,1,520,110,both,505769.23076923075,True
374,11,74050000,70030000.0,1.0,100.0,100.0,77.2,0,0,0,ESCUELA HOGAR VICTORIANO QUINTEROS SOTO,ESCUELA HOGAR VICTORIANO QUINTEROS SOTO,TALTAL,2,0,1,434,10,both,170622.1198156682,True
375,19,307000000,307000000.0,0.8947368421052632,96.05263157894737,98.57894736842105,76.3,0,0,0,ESCUELA VICTOR CARVAJAL MEZA,ESCUELA VICTOR CARVAJAL MEZA,TALTAL,2,0,1,539,10,both,569573.2838589981,True
377,8,32000000,30000000.0,0.25,47.25,64.875,96.8,0,0,0,ESCUELA PARANAL,ESCUELA PARANAL,TALTAL,2,1,1,31,110,both,1032258.0645161291,True
379,14,302100000,301800000.0,0.07142857142857142,62.57142857142857,84.78571428571429,87.7,0,0,0,LICEO FEDERICO VARELA,LICEO FEDERICO VARELA,CHAÑARAL,6,0,1,718,310,both,420752.08913649025,True
380,19,885000000,158000000.0,0.631578947368421,88.15789473684211,97.0,91.4,0,0,0,ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS,ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS,CHAÑARAL,6,0,1,314,10,both,2818471.3375796177,True
381,21,101000000,101000000.0,0.0,71.42857142857143,95.42857142857143,83.1,0,0,0,ESCUELA BÁSICA PEDRO LUJAN,ESCUELA BÁSICA PEDRO LUJAN,CHAÑARAL,6,0,1,136,10,both,742647.0588235294,True
382,11,199000000,160000000.0,1.0,100.0,100.0,81.8,0,0,0,"ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA","ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA",CHAÑARAL,6,0,1,352,10,both,565340.9090909091,True
383,8,0,0.0,0.125,56.375,77.25,0.0,0,0,0,ESCUELA BÁSICA DIFERENCIAL JOSÉ LUIS OLIVARES ARANCIBIA,ESCUELA BÁSICA DIFERENCIAL JOSÉ LUIS OLIVARES ARANCIBIA,CHAÑARAL,6,0,1,61,212,both,0.0,True
384,10,200000000,200000000.0,0.6,87.5,97.1,88.6,0,0,0,LICEO BICENTENARIO  MANUEL MAGALHAES MEDLING,LICEO BICENTENARIO  MANUEL MAGALHAES MEDLING,DIEGO DE ALMAGRO,6,0,1,546,310,both,366300.3663003663,True
386,13,354200000,354200000.0,0.7692307692307693,90.38461538461539,95.92307692307692,85.3,0,0,0,ESCUELA ALIRO LAMAS CASTILLO,ESCUELA ALIRO LAMAS CASTILLO,DIEGO DE ALMAGRO,6,0,1,597,10,both,593299.8324958124,True
387,14,11500000,11500000.0,0.42857142857142855,73.28571428571429,86.92857142857143,91.7,0,0,0,ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS,ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS,DIEGO DE ALMAGRO,6,1,1,36,110,both,319444.44444444444,True
390,47,126200000,126200000.0,0.2978723404255319,57.0,73.25531914893617,58.6,0,0,0,ESCUELA COEDUCACIONAL PARTICULAR,ESCUELA COEDUCACIONAL PARTICULAR,DIEGO DE ALMAGRO,3,0,1,527,10,both,239468.69070208727,True
392,16,46700000,20000000.0,0.125,76.5625,97.5625,57.0,0,0,0,LICEO DIEGO DE ALMEIDA,LICEO DIEGO DE ALMEIDA,DIEGO DE ALMAGRO,3,0,1,589,110,both,79286.92699490662,True
396,10,184336721,68362192.0,0.3,77.5,94.3,90.6,0,0,0,INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ,INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ,COPIAPÓ,6,0,1,810,410,both,227576.1987654321,True
