fila_excel,RBD,COD_DEPE,DIMENSION,ESTIM_TOTAL,ESTIM_SEP,NIV_IMPLEM,duplicado_exacto_adicional,total_mayor_1000_millones
66296,8822,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66297,8822,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66298,8822,1,Convivencia Escolar,76055,0.0,Implementación completa: 100%,False,False
66299,8822,1,Convivencia Escolar,985895,0.0,Implementación completa: 100%,False,False
66300,8822,1,Gestión de Recursos,5000000,5000000.0,Implementación completa: 100%,False,False
66301,8822,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66302,8822,1,Gestión de Recursos,11161746,11161746.0,Implementación completa: 100%,False,False
66303,8822,1,Gestión de Recursos,4000000,4000000.0,Implementación completa: 100%,False,False
66304,8822,1,Gestión de Recursos,133000000,133000000.0,Implementación completa: 100%,False,False
66305,8822,1,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
66306,8822,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66307,8822,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66308,8822,1,Gestión de Recursos,396091,396091.0,Implementación completa: 100%,False,False
66309,8822,1,Gestión de Recursos,3695252,3695252.0,Implementación completa: 100%,False,False
66310,8822,1,Gestión de Recursos,17579750,17579750.0,Implementación completa: 100%,False,False
66311,8822,1,Gestión de Recursos,8292574,0.0,Implementación completa: 100%,False,False
66312,8822,1,Gestión de Recursos,8088435,0.0,Implementación completa: 100%,False,False
66313,8822,1,Gestión de Recursos,6003452,0.0,Implementación completa: 100%,False,False
66314,8822,1,Gestión de Recursos,15451399,15451399.0,Implementación completa: 100%,False,False
66315,8822,1,Gestión de Recursos,4580395,4580395.0,Implementación completa: 100%,False,False
66316,8822,1,Gestión de Recursos,3855499,0.0,Implementación completa: 100%,False,False
66317,8822,1,Gestión de Recursos,1055841,1055841.0,Implementación completa: 100%,False,False
66318,8822,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66319,8822,1,Gestión de Recursos,3071696,3071696.0,Implementación completa: 100%,False,False
66320,8822,1,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
66321,8822,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66322,8822,1,Gestión Pedagógica,2021181,0.0,Implementación completa: 100%,False,False
66323,8822,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66324,8822,1,Gestión Pedagógica,6410462,0.0,Implementación completa: 100%,False,False
66325,8822,1,Gestión Pedagógica,3073196,0.0,Implementación completa: 100%,False,False
66326,8822,1,Gestión Pedagógica,1792537,0.0,Implementación completa: 100%,False,False
66327,8822,1,Gestión Pedagógica,1267009,0.0,Implementación completa: 100%,False,False
66328,8822,1,Gestión Pedagógica,2692394,0.0,Implementación completa: 100%,False,False
66329,8822,1,Gestión Pedagógica,14410603,14410603.0,Implementación completa: 100%,False,False
66330,8822,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66331,8822,1,Gestión Pedagógica,3016688,0.0,Implementación completa: 100%,False,False
66332,8822,1,Gestión Pedagógica,1868182,0.0,Implementación completa: 100%,False,False
66333,8822,1,Gestión Pedagógica,648588,0.0,Implementación completa: 100%,False,False
66334,8822,1,Gestión Pedagógica,1915597,0.0,Implementación completa: 100%,False,False
66335,8822,1,Gestión Pedagógica,190000000,190000000.0,Implementación completa: 100%,False,False
66336,8822,1,Liderazgo,1512530,0.0,Implementación completa: 100%,False,False
66337,8822,1,Liderazgo,3982028,0.0,Implementación completa: 100%,False,False
66338,8822,1,Liderazgo,26849,0.0,Implementación completa: 100%,False,False
66339,8822,1,Liderazgo,5000000,5000000.0,Implementación completa: 100%,False,False
66340,8822,1,Liderazgo,573171,0.0,Implementación completa: 100%,False,False
66341,8822,1,Liderazgo,106821,0.0,Implementación completa: 100%,False,False
66342,8822,1,Liderazgo,2781522,0.0,Implementación completa: 100%,False,False
66343,8822,1,Liderazgo,5128370,0.0,Implementación completa: 100%,False,False
66344,8822,1,Liderazgo,25000000,0.0,Implementación completa: 100%,False,False
66345,8822,1,Liderazgo,13559956,0.0,Implementación completa: 100%,False,False
66346,8822,1,Liderazgo,1508344,1508344.0,Implementación completa: 100%,False,False
66347,8822,1,Liderazgo,5430039,0.0,Implementación completa: 100%,False,False
66348,8822,1,Liderazgo,79188,0.0,Implementación completa: 100%,False,False
66349,8822,1,Liderazgo,1661124,0.0,Implementación completa: 100%,False,False
66350,8822,1,Liderazgo,1583761,1583761.0,Implementación completa: 100%,False,False
66351,8822,1,Liderazgo,656748,656748.0,Implementación completa: 100%,False,False
66352,8822,1,Liderazgo,2558682,0.0,Implementación completa: 100%,False,False
66353,8822,1,Liderazgo,1411623,0.0,Implementación completa: 100%,False,False
66354,8822,1,Liderazgo,386323,386323.0,Implementación completa: 100%,False,False
66355,8822,1,Liderazgo,1076688,0.0,Implementación completa: 100%,False,False
66356,8825,2,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66357,8825,2,Convivencia Escolar,20000000,0.0,Implementación completa: 100%,False,False
66358,8825,2,Convivencia Escolar,155000000,155000000.0,Implementación completa: 100%,False,False
66359,8825,2,Gestión de Recursos,6500000,6500000.0,Implementación completa: 100%,False,False
66360,8825,2,Gestión de Recursos,20000000,20000000.0,Implementación completa: 100%,False,False
66361,8825,2,Gestión Pedagógica,8500000,8500000.0,Implementación completa: 100%,False,False
66362,8825,2,Gestión Pedagógica,8000000,8000000.0,Implementación completa: 100%,False,False
66363,8825,2,Gestión Pedagógica,12500000,12500000.0,Implementación avanzada: 75% a 99%,False,False
66364,8825,2,Gestión Pedagógica,2500000,2500000.0,Implementación completa: 100%,False,False
66365,8825,2,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66366,8825,2,Gestión Pedagógica,1000000,1000000.0,Implementación completa: 100%,False,False
66367,8825,2,Gestión Pedagógica,1000000,1000000.0,Implementación completa: 100%,False,False
66368,8825,2,Gestión Pedagógica,35000000,0.0,Implementación completa: 100%,False,False
66369,8825,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66370,8825,2,Liderazgo,1500000,1500000.0,Implementación completa: 100%,False,False
66371,8825,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66372,8825,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66373,8825,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66374,8825,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66375,8825,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66376,8825,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66377,8828,1,Convivencia Escolar,5438714,0.0,Implementación completa: 100%,False,False
66378,8828,1,Convivencia Escolar,11697822,0.0,Implementación completa: 100%,False,False
66379,8828,1,Convivencia Escolar,5212664,5212664.0,Implementación completa: 100%,False,False
66380,8828,1,Convivencia Escolar,24798668,24798668.0,Implementación completa: 100%,False,False
66381,8828,1,Convivencia Escolar,1089923,0.0,Implementación completa: 100%,False,False
66382,8828,1,Convivencia Escolar,1489409,1489409.0,Implementación completa: 100%,False,False
66383,8828,1,Convivencia Escolar,107286,0.0,Implementación completa: 100%,False,False
66384,8828,1,Convivencia Escolar,12447208,12447208.0,Implementación completa: 100%,False,False
66385,8828,1,Convivencia Escolar,4361842,4361842.0,Implementación completa: 100%,False,False
66386,8828,1,Convivencia Escolar,2454951,0.0,Implementación completa: 100%,False,False
66387,8828,1,Convivencia Escolar,544961,544961.0,Implementación completa: 100%,False,False
66388,8828,1,Convivencia Escolar,544961,544961.0,Implementación completa: 100%,False,False
66389,8828,1,Convivencia Escolar,6383184,0.0,Implementación completa: 100%,False,False
66390,8828,1,Convivencia Escolar,6461280,6461280.0,Implementación completa: 100%,False,False
66391,8828,1,Convivencia Escolar,11409856,0.0,Implementación completa: 100%,False,False
66392,8828,1,Convivencia Escolar,5000000,5000000.0,Implementación completa: 100%,False,False
66393,8828,1,Convivencia Escolar,21796335,21796335.0,Implementación completa: 100%,False,False
66394,8828,1,Convivencia Escolar,926434,926434.0,Implementación completa: 100%,False,False
66395,8828,1,Gestión de Recursos,15745186,15745186.0,Implementación completa: 100%,False,False
66396,8828,1,Gestión de Recursos,188000000,188000000.0,Implementación completa: 100%,False,False
66397,8828,1,Gestión de Recursos,4000000,4000000.0,Implementación completa: 100%,False,False
66398,8828,1,Gestión de Recursos,5000000,5000000.0,Implementación completa: 100%,False,False
66399,8828,1,Gestión de Recursos,2133633,0.0,Implementación completa: 100%,False,False
66400,8828,1,Gestión Pedagógica,20328149,20328149.0,Implementación completa: 100%,False,False
66401,8828,1,Gestión Pedagógica,1390741,0.0,Implementación completa: 100%,False,False
66402,8828,1,Gestión Pedagógica,8468700,0.0,Implementación completa: 100%,False,False
66403,8828,1,Gestión Pedagógica,3797994,0.0,Implementación completa: 100%,False,False
66404,8828,1,Gestión Pedagógica,1787291,0.0,Implementación completa: 100%,False,False
66405,8828,1,Gestión Pedagógica,5617202,0.0,Implementación completa: 100%,False,False
66406,8828,1,Gestión Pedagógica,19128193,0.0,Implementación completa: 100%,False,False
66407,8828,1,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
66408,8828,1,Gestión Pedagógica,150686,0.0,Implementación completa: 100%,False,False
66409,8828,1,Gestión Pedagógica,3923722,0.0,Implementación completa: 100%,False,False
66410,8828,1,Gestión Pedagógica,4333052,4333052.0,Implementación completa: 100%,False,False
66411,8828,1,Gestión Pedagógica,37874,0.0,Implementación completa: 100%,False,False
66412,8828,1,Gestión Pedagógica,2851155,0.0,Implementación completa: 100%,False,False
66413,8828,1,Gestión Pedagógica,9042843,0.0,Implementación completa: 100%,False,False
66414,8828,1,Gestión Pedagógica,3609375,0.0,Implementación completa: 100%,False,False
66415,8828,1,Gestión Pedagógica,2635329,0.0,Implementación completa: 100%,False,False
66416,8828,1,Gestión Pedagógica,4255456,0.0,Implementación completa: 100%,False,False
66417,8828,1,Gestión Pedagógica,2702214,0.0,Implementación completa: 100%,False,False
66418,8828,1,Gestión Pedagógica,2528621,0.0,Implementación completa: 100%,False,False
66419,8828,1,Gestión Pedagógica,914923,0.0,Implementación completa: 100%,False,False
66420,8828,1,Gestión Pedagógica,808537,0.0,Implementación completa: 100%,False,False
66421,8828,1,Gestión Pedagógica,4335168,0.0,Implementación completa: 100%,False,False
66422,8828,1,Gestión Pedagógica,1991289,0.0,Implementación completa: 100%,False,False
66423,8828,1,Gestión Pedagógica,270000000,270000000.0,Implementación completa: 100%,False,False
66424,8828,1,Liderazgo,10000000,10000000.0,Implementación completa: 100%,False,False
66425,8828,1,Liderazgo,558741,558741.0,Implementación completa: 100%,False,False
66426,8828,1,Liderazgo,7234275,0.0,Implementación completa: 100%,False,False
66427,8828,1,Liderazgo,7659820,0.0,Implementación completa: 100%,False,False
66428,8828,1,Liderazgo,1518818,0.0,Implementación completa: 100%,False,False
66429,8832,1,Convivencia Escolar,1314461,0.0,Implementación completa: 100%,False,False
66430,8832,1,Convivencia Escolar,167362,0.0,Implementación completa: 100%,False,False
66431,8832,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66432,8832,1,Convivencia Escolar,1398668,0.0,Implementación completa: 100%,False,False
66433,8832,1,Convivencia Escolar,812901,0.0,Implementación inicial: 1% a 24%,False,False
66434,8832,1,Convivencia Escolar,717266,0.0,Implementación no efectuada: 0%,False,False
66435,8832,1,Gestión de Recursos,5000000,0.0,Implementación no efectuada: 0%,False,False
66436,8832,1,Gestión de Recursos,4000000,0.0,Implementación completa: 100%,False,False
66437,8832,1,Gestión de Recursos,10000000,0.0,Implementación adecuada: 50% a 74%,False,False
66438,8832,1,Gestión de Recursos,5000000,0.0,Implementación inicial: 1% a 24%,False,False
66439,8832,1,Gestión de Recursos,1769255,0.0,Implementación avanzada: 75% a 99%,False,False
66440,8832,1,Gestión de Recursos,2786577,0.0,Implementación adecuada: 50% a 74%,False,False
66441,8832,1,Gestión Pedagógica,90854,0.0,Implementación completa: 100%,False,False
66442,8832,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66443,8832,1,Gestión Pedagógica,102808,0.0,Implementación completa: 100%,False,False
66444,8832,1,Gestión Pedagógica,251043,0.0,Implementación completa: 100%,False,False
66445,8832,1,Gestión Pedagógica,263306,0.0,Implementación completa: 100%,False,False
66446,8832,1,Gestión Pedagógica,239089,0.0,Implementación completa: 100%,False,False
66447,8832,1,Gestión Pedagógica,478177,0.0,Implementación completa: 100%,False,False
66448,8832,1,Gestión Pedagógica,296127,0.0,Implementación completa: 100%,False,False
66449,8832,1,Gestión Pedagógica,303642,0.0,Implementación no efectuada: 0%,False,False
66450,8832,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66451,8832,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66452,8832,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66453,8832,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66454,8832,1,Liderazgo,170667,0.0,Implementación no efectuada: 0%,False,False
66455,8832,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66456,8832,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66457,8832,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66458,8835,1,Convivencia Escolar,4852447,0.0,Implementación completa: 100%,False,False
66459,8835,1,Convivencia Escolar,29301802,29301802.0,Implementación completa: 100%,False,False
66460,8835,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66461,8835,1,Convivencia Escolar,8082237,8082237.0,Implementación completa: 100%,False,False
66462,8835,1,Convivencia Escolar,1309264,1309264.0,Implementación completa: 100%,False,False
66463,8835,1,Convivencia Escolar,3851532,0.0,Implementación completa: 100%,False,False
66464,8835,1,Convivencia Escolar,18605443,0.0,Implementación completa: 100%,False,False
66465,8835,1,Convivencia Escolar,13110722,10223684.0,Implementación completa: 100%,False,False
66466,8835,1,Convivencia Escolar,2832237,2832237.0,Implementación completa: 100%,False,False
66467,8835,1,Convivencia Escolar,3384694,3384694.0,Implementación completa: 100%,False,False
66468,8835,1,Gestión de Recursos,2474159,2474159.0,Implementación completa: 100%,False,False
66469,8835,1,Gestión de Recursos,24143450,24143450.0,Implementación completa: 100%,False,False
66470,8835,1,Gestión de Recursos,14000000,14000000.0,Implementación completa: 100%,False,False
66471,8835,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66472,8835,1,Gestión de Recursos,14336615,0.0,Implementación completa: 100%,False,False
66473,8835,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66474,8835,1,Gestión Pedagógica,8283281,0.0,Implementación completa: 100%,False,False
66475,8835,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66476,8835,1,Gestión Pedagógica,8313823,0.0,Implementación completa: 100%,False,False
66477,8835,1,Gestión Pedagógica,14152824,14152824.0,Implementación completa: 100%,False,False
66478,8835,1,Gestión Pedagógica,12420343,0.0,Implementación completa: 100%,False,False
66479,8835,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66480,8835,1,Gestión Pedagógica,4195446,4195446.0,Implementación completa: 100%,False,False
66481,8835,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66482,8835,1,Gestión Pedagógica,240000000,240000000.0,Implementación completa: 100%,False,False
66483,8835,1,Liderazgo,2343644,0.0,Implementación completa: 100%,False,False
66484,8835,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66485,8835,1,Liderazgo,5959885,0.0,Implementación completa: 100%,False,False
66486,8835,1,Liderazgo,4697368,0.0,Implementación completa: 100%,False,False
66487,8835,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66488,8839,2,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66489,8839,2,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66490,8839,2,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
66491,8839,2,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
66492,8839,2,Gestión Pedagógica,0,0.0,Implementación parcial: 25% a 49%,False,False
66493,8839,2,Gestión Pedagógica,0,0.0,Implementación parcial: 25% a 49%,False,False
66494,8839,2,Gestión Pedagógica,0,0.0,Implementación parcial: 25% a 49%,False,False
66495,8839,2,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
66496,8839,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66497,8840,2,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66498,8840,2,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66499,8840,2,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66500,8840,2,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66501,8840,2,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66502,8840,2,Gestión de Recursos,7000000,7000000.0,Implementación adecuada: 50% a 74%,False,False
66503,8840,2,Gestión de Recursos,3000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
66504,8840,2,Gestión de Recursos,20000000,20000000.0,Implementación avanzada: 75% a 99%,False,False
66505,8840,2,Gestión de Recursos,5000000,5000000.0,Implementación avanzada: 75% a 99%,False,False
66506,8840,2,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66507,8840,2,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66508,8840,2,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66509,8840,2,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66510,8840,2,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66511,8840,2,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66512,8840,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66513,8840,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66514,8840,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66515,8840,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66516,8840,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66517,8841,3,Convivencia Escolar,20000000,20000000.0,Implementación completa: 100%,False,False
66518,8841,3,Convivencia Escolar,10000000,5000000.0,Implementación adecuada: 50% a 74%,False,False
66519,8841,3,Convivencia Escolar,12000000,10000000.0,Implementación completa: 100%,False,False
66520,8841,3,Convivencia Escolar,5000000,5000000.0,Implementación adecuada: 50% a 74%,False,False
66521,8841,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
66522,8841,3,Convivencia Escolar,5000000,5000000.0,Implementación avanzada: 75% a 99%,False,False
66523,8841,3,Convivencia Escolar,15000000,10000000.0,Implementación completa: 100%,False,False
66524,8841,3,Convivencia Escolar,5000000,5000000.0,Implementación completa: 100%,False,False
66525,8841,3,Convivencia Escolar,2500000,2000000.0,Implementación avanzada: 75% a 99%,False,False
66526,8841,3,Convivencia Escolar,33000000,20000000.0,Implementación completa: 100%,False,False
66527,8841,3,Convivencia Escolar,20000000,20000000.0,Implementación avanzada: 75% a 99%,False,False
66528,8841,3,Convivencia Escolar,5000000,5000000.0,Implementación parcial: 25% a 49%,False,False
66529,8841,3,Convivencia Escolar,5000000,5000000.0,Implementación no efectuada: 0%,False,False
66530,8841,3,Convivencia Escolar,6000000,6000000.0,Implementación adecuada: 50% a 74%,False,False
66531,8841,3,Convivencia Escolar,20000000,10000000.0,Implementación completa: 100%,False,False
66532,8841,3,Convivencia Escolar,5000000,5000000.0,Implementación completa: 100%,False,False
66533,8841,3,Gestión de Recursos,60000000,30000000.0,Implementación completa: 100%,False,False
66534,8841,3,Gestión de Recursos,15000000,10000000.0,Implementación completa: 100%,False,False
66535,8841,3,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
66536,8841,3,Gestión de Recursos,5000000,0.0,Implementación avanzada: 75% a 99%,False,False
66537,8841,3,Gestión de Recursos,97000000,60000000.0,Implementación completa: 100%,False,False
66538,8841,3,Gestión de Recursos,20000000,20000000.0,Implementación completa: 100%,False,False
66539,8841,3,Gestión de Recursos,80000000,30000000.0,Implementación avanzada: 75% a 99%,False,False
66540,8841,3,Gestión de Recursos,60000000,60000000.0,Implementación completa: 100%,False,False
66541,8841,3,Gestión de Recursos,25000000,0.0,Implementación adecuada: 50% a 74%,False,False
66542,8841,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
66543,8841,3,Gestión Pedagógica,40000000,30000000.0,Implementación avanzada: 75% a 99%,False,False
66544,8841,3,Gestión Pedagógica,35000000,10000000.0,Implementación completa: 100%,False,False
66545,8841,3,Gestión Pedagógica,20000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
66546,8841,3,Gestión Pedagógica,15000000,5000000.0,Implementación completa: 100%,False,False
66547,8841,3,Gestión Pedagógica,85000000,15000000.0,Implementación avanzada: 75% a 99%,False,False
66548,8841,3,Gestión Pedagógica,35000000,10000000.0,Implementación adecuada: 50% a 74%,False,False
66549,8841,3,Gestión Pedagógica,35000000,25000000.0,Implementación avanzada: 75% a 99%,False,False
66550,8841,3,Gestión Pedagógica,30000000,30000000.0,Implementación completa: 100%,False,False
66551,8841,3,Gestión Pedagógica,45000000,30000000.0,Implementación adecuada: 50% a 74%,False,False
66552,8841,3,Gestión Pedagógica,2600000,500000.0,Implementación completa: 100%,False,False
66553,8841,3,Gestión Pedagógica,35000000,10000000.0,Implementación adecuada: 50% a 74%,False,False
66554,8841,3,Gestión Pedagógica,30000000,30000000.0,Implementación adecuada: 50% a 74%,False,False
66555,8841,3,Gestión Pedagógica,50000000,15000000.0,Implementación avanzada: 75% a 99%,False,False
66556,8841,3,Gestión Pedagógica,75000000,30000000.0,Implementación avanzada: 75% a 99%,False,False
66557,8841,3,Gestión Pedagógica,20000000,5000000.0,Implementación completa: 100%,False,False
66558,8841,3,Gestión Pedagógica,11000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
66559,8841,3,Liderazgo,20000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
66560,8841,3,Liderazgo,20000000,20000000.0,Implementación completa: 100%,False,False
66561,8841,3,Liderazgo,25000000,25000000.0,Implementación completa: 100%,False,False
66562,8841,3,Liderazgo,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
66563,8841,3,Liderazgo,11000000,1000000.0,Implementación completa: 100%,False,False
66564,8841,3,Liderazgo,10000000,0.0,Implementación adecuada: 50% a 74%,False,False
66565,8841,3,Liderazgo,5000000,0.0,Implementación completa: 100%,False,False
66566,8845,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66567,8845,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66568,8845,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66569,8845,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66570,8845,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
66571,8845,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
66572,8845,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66573,8845,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
66574,8845,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66575,8845,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66576,8845,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66577,8845,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66578,8845,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66579,8845,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66580,8845,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66581,8845,3,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66582,8845,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66583,8849,3,Convivencia Escolar,25000000,25000000.0,Implementación completa: 100%,False,False
66584,8849,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
66585,8849,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
66586,8849,3,Convivencia Escolar,30000000,30000000.0,Implementación completa: 100%,False,False
66587,8849,3,Convivencia Escolar,25000000,25000000.0,Implementación completa: 100%,False,False
66588,8849,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
66589,8849,3,Gestión de Recursos,25000000,25000000.0,Implementación completa: 100%,False,False
66590,8849,3,Gestión de Recursos,30000000,30000000.0,Implementación completa: 100%,False,False
66591,8849,3,Gestión de Recursos,20000000,20000000.0,Implementación completa: 100%,False,False
66592,8849,3,Gestión de Recursos,15000000,15000000.0,Implementación completa: 100%,False,False
66593,8849,3,Gestión de Recursos,25000000,25000000.0,Implementación completa: 100%,False,False
66594,8849,3,Gestión de Recursos,50000000,50000000.0,Implementación completa: 100%,False,False
66595,8849,3,Gestión de Recursos,50000000,50000000.0,Implementación completa: 100%,False,False
66596,8849,3,Gestión Pedagógica,15000000,15000000.0,Implementación completa: 100%,False,False
66597,8849,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
66598,8849,3,Gestión Pedagógica,25000000,25000000.0,Implementación completa: 100%,False,False
66599,8849,3,Gestión Pedagógica,5000000,5000000.0,Implementación completa: 100%,False,False
66600,8849,3,Gestión Pedagógica,50000000,50000000.0,Implementación completa: 100%,False,False
66601,8849,3,Liderazgo,25000000,25000000.0,Implementación completa: 100%,False,False
66602,8849,3,Liderazgo,30000000,30000000.0,Implementación completa: 100%,False,False
66603,8849,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
66604,8849,3,Liderazgo,30000000,30000000.0,Implementación completa: 100%,False,False
66605,8849,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
66606,8849,3,Liderazgo,30000000,30000000.0,Implementación completa: 100%,False,False
66607,8849,3,Liderazgo,30000000,30000000.0,Implementación completa: 100%,False,False
66608,8854,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66609,8854,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66610,8854,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66611,8854,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
66612,8854,3,Gestión de Recursos,0,0.0,Implementación no efectuada: 0%,False,False
66613,8854,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
66614,8854,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
66615,8854,3,Gestión Pedagógica,1500000,1500000.0,Implementación completa: 100%,False,False
66616,8854,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
66617,8854,3,Gestión Pedagógica,200000,200000.0,Implementación avanzada: 75% a 99%,False,False
66618,8854,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66619,8854,3,Liderazgo,0,0.0,Implementación no efectuada: 0%,False,False
66620,8925,1,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
66621,8925,1,Convivencia Escolar,30000000,30000000.0,Implementación avanzada: 75% a 99%,False,False
66622,8925,1,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
66623,8925,1,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
66624,8925,1,Gestión de Recursos,9000000,9000000.0,Implementación completa: 100%,False,False
