AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2017;4534;9;LICEO COMERCIAL ENRIQUE OYARZUN MONDACA; ;71360000;1;8;81;8101;CONCEPCION;83;CONCEPCION;5;4;0;-36,82968865;-73,04957628;0;310;410;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2017;4535;7;LICEO INDUSTRIAL DE CONCEPCION; ;71360000;1;8;81;8101;CONCEPCION;83;CONCEPCION;5;4;0;-36,82177408;-73,00917138;0;310;510;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4536;5;LICEO COMERCIAL FEMENINO DE CONCEPCION; ;71360000;1;8;81;8101;CONCEPCION;83;CONCEPCION;5;4;0;-36,82384508;-73,05666232;0;310;410;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4537;3;CENTRO DE DIAGNOSTICO; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4538;1;ESCUELA DE ADULTOS CHACABUCO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,80459;-73,02464;0;0;0;0;0;0;0;0;0;0;0;2;3; ;GRATUITO;GRATUITO
2017;4540;3;ESCUELA PARVULARIA BLANCA ESTELA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,811054;-73,0538;1;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4541;1;ESCUELA HOGAR VALENTIN LETELIER; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4543;8;ESCUELA ESPECIAL CHILE ESPAÑA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,842533;-73,05316;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4544;6;ESCUELA NUEVO HORIZONTES; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,805386;-73,02238;0;165;0;0;0;0;0;0;0;0;1;1;7;SIN ORIENTACION;GRATUITO;GRATUITO
2017;4545;4;ESCUELA ESPECIAL; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4546;2;CENTRO INTEGRADO DE EDUCACIÓN ESPECIAL; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,815178;-73,041466;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4547;0;ESCUELA ESPECIAL; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4548;9;COLEGIO BIOBÍO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,83084284;-73,04802449;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4549;7;ESCUELA ESPECIAL; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4550;0;ESCUELA DIFERENCIAL PIERRE MENDES FRANCE; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,84147;-73,110565;0;212;0;0;0;0;0;0;0;0;1;1;7;PROPIA DE LA FAMILIA;GRATUITO;GRATUITO
2017;4551;9;ESCUELA BÁSICA COMÚN HOSPITAL; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82578271;-73,03770169;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4553;5;LICEO DE NIÑAS; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,83020993;-73,05091456;1;310;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4554;3;LICEO ANDALIEN; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,81727398;-73,04392986;1;310;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4555;1;LICEO ENRIQUE MOLINA GARMENDIA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,83150235;-73,04689047;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2017;4557;8;LICEO POLIVALENTE EXPERIMENTAL LUCILA GODOY ALCAYAGA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82358759;-73,03725042;1;110;310;510;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4558;6;LICEO DE ADULTOS JOSÉ MANUEL BALMACEDA FERNÁNDEZ; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82473;-73,05909;1;167;363;0;0;0;0;0;0;0;1;1;7;HUMANISTA LAICO;GRATUITO;GRATUITO
2017;4559;4;LICEO LORENZO ARENAS OLIVO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,81192098;-73,07768706;1;310;410;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4560;8;LICEO CHIGUAYANTE; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,92290251;-73,03062698;1;310;410;510;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4561;6;LICEO JUAN MARTINEZ DE ROZAS; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82235882;-73,05424273;1;110;310;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$1.000 A $10.000
2017;4562;4;LICEO SAN PEDRO; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,8396355;-73,11097038;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2017;4563;2;LICEO REPÚBLICA DEL ECUADOR; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,84693174;-73,05112362;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4564;0;COLEGIO BICENTENARIO REPÚBLICA DEL BRASIL; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,83221157;-73,04971304;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4565;9;LICEO DOMINGO SANTA MARÍA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,8127668;-73,03351534;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4566;7;ESCUELA BASICA REPUBLICA ARGENTINA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82218636;-73,05492899;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO
2017;4567;5;ESC.BASIC.LIBERTADOR BDO.O'HIGGINS; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4568;3;ESCUELA LUIS CRUZ OCAMPO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,80820031;-73,066682;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO
2017;4569;1;ESCUELA DIEGO PORTALES PALAZUELOS; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,80121693;-73,03592017;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4570;5;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,81175684;-73,05650505;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4571;3;LICEO JOSE HIPOLITO SALAS Y TORO; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,92071742;-73,027803;1;10;110;299;310;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4572;1;COLEGIO GRAN BRETAÑA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82038193;-73,05280537;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4574;8;COLEGIO ESPAÑA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82434657;-73,03651566;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4575;6;ESCUELA BASICA JOHN F. KENNEDY; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,91293109;-73,02564835;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4576;4;ESCUELA BELGICA; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,9304237;-73,02829308;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4577;2;LICEO REPÚBLICA DE ISRAEL; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,81623321;-73,04146882;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4578;0;ESCUELA DARIO SALAS MARCHANT; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,84108354;-73,10441196;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4579;9;ESCUELA BASICA RENE LOUVEL BERT; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82004316;-73,0147255;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4580;2;ESCUELA ANGEL GUSTAVO ROJAS; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,80177632;-73,04514073;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO
2017;4581;0;ESCUELA OSCAR CASTRO ZUNIGA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82840291;-73,06303539;1;10;110;0;0;0;0;0;0;0;1;1;7;FORMACIÓN ÉTICA;GRATUITO;GRATUITO
2017;4582;9;ESCUELA ESTHER HUNNEUS DE CLARO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,811615;-73,07588406;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4583;7;SCHNEIDER; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4584;5;ESCUELA REPUBLICA FEDERAL ALEMANA; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,92214265;-73,02135138;1;10;110;299;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4585;3;LICEO REBECA MATTE BELLO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,81381497;-73,0552819;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4586;1;ESCUELA BASICA MANQUIMAVIDA; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,94004077;-73,01662889;1;10;110;299;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4588;8;COLEGIO JUAN GREGORIO LAS HERAS; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,81969956;-73,04623085;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4589;6;LICEO LUCERO GONZALEZ; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,83467169;-73,00424238;1;10;110;310;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2017;4591;8;ESCUELA BASICA REPUBLICA DE GRECIA; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,95589048;-73,01577997;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4592;6;ESCUELA BÁSICA IRENE FREI DE CID; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,80457124;-73,04757869;1;10;110;299;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4593;4;BASICA SARGENTO CANDELARIA PEREZ; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,82650057;-73,1274244;1;10;110;299;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4594;2;ESCUELA MIGUEL JOSE ZANARTU SANTA MARIA; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,84646613;-73,10049899;1;10;110;299;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4595;0;ESCUELA ENRIQUE SORO BARRIGA; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,83354322;-73,11654071;1;10;110;0;0;0;0;0;0;0;1;1;7;CATOLICA - EVANGELICA;GRATUITO;GRATUITO
2017;4596;9;ESCUELA HUERTOS FAMILIARES; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4597;7;ESCUELA LA ESPERANZA; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0;-36,92992698;-73,02715819;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4598;5;ESCUELA GASPAR CABRALES; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4599;3;CENTRO DE EDUC.DE ADULTOS W.REBOLLEDO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2017;4600;0;ARMANDO ALARCON DEL CANTO; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4601;9;ESCUELA BASICA COMUN LA ARAUCANA; ;69264700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2017;4602;7;ESCUELA LAGUNA LO MENDEZ; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4603;5;ESCUELA BASICA LAGOS DE CHILE; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,80952794;-73,03898406;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4604;3;ESCUELA BASICA DRA.OBDULIA JIMENEZ DE P.; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4605;1;ESCUELA JOSE MARIA DE LA CRUZ PRIETO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4607;8;PABLO NERUDA; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4608;6;VICENTE PEREZ ROSALES; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4609;4;ESCUELA PALESTINA DE PALOMARES; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82734487;-72,99260893;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4610;8;ESCUELA BASICA PUENTE ANDALIEN; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4611;6;ESCUELA BASICA LUIS ALBERTO ACEVEDO; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,84204896;-73,09138528;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4612;4;ESCUELA LUIS ALFREDO MUÑOZ BURBOA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,8351819;-73,03903514;1;10;110;0;0;0;0;0;0;0;1;1;7;ETICA-VALÓRICA;GRATUITO;GRATUITO
2017;4613;2;ESCUELA BASICA LAUTARO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36,82615527;-73,02054239;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4614;0;ESCUELA BASICA AGUA DE LA GLORIA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;1;-36,82997742;-72,92337782;1;10;110;299;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4615;9;ESCUELA BASICA BOCA DEL BIO BIO SUR; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,83560827;-73,1376975;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4616;7;ESCUELA BASICA  MICHAIHUE; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,8433528;-73,14139641;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4617;5;COLEGIO GALVARINO DE LOMAS COLORADAS; ;69264800;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;-36,86075919;-73,12464301;1;10;110;310;363;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4618;3;ESCUELA VALLE NONGUEN; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4619;1;OSCAR CASTRO; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4620;5;ESCUELA BASICA CARLOS SAENGER BETHMON; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;1;-36,79386573;-72,88818609;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4621;3;ESCUELA BASICA CASERIO CHAIMAVIDA; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;1;-36,85760061;-72,87862563;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;SIN INFORMACION
2017;4622;1;ESCUELA BASICA FUNDO CHANCO; ;69150400;1;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;1;-36,80225064;-72,96724115;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4625;6;COLEGIO PART. JUAN MACKENNA O REILLY;10273466; ;0;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4626;4;ESCUELA JOSE MIGUEL CARRERA; ;76168061;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36,84974362;-73,1410546;1;10;110;165;363;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4627;2;COLEGIO PARTICULAR AURORA DE CHILE; ;76158888;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;3;2;0;-36,92635561;-73,02539451;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;4628;0;ESCUELA PARTICULAR PRESIDENTE GABRIEL GONZÁLEZ VIDELA; ;76360579;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;3;2;0;-36,94015956;-73,01952627;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4629;9;ESCUELA PARTICULAR PEDRO DE ONA; ;77404360;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36,82985906;-73,12447409;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4630;2;COLEGIO DEL SAGRADO CORAZON; ;65799980;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,82602402;-73,05568719;1;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$50.001 A $100.000
2017;4631;0;COLEGIO PARTICULAR ANDRÉS BELLO; ;87974700;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;3;2;0;-36,93250138;-73,02412509;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;4632;9;LICEO SALESIANO DOMINGO SAVIO; ;80230500;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,81906689;-73,03441981;0;0;0;0;0;0;0;0;0;0;0;3;2; ;$1.000 A $10.000;$25.001 A $50.000
2017;4633;7;COLEGIO PARTICULAR SANTA INES; ;78458140;1;8;81;8103;CHIGUAYANTE;83;CONCEPCION;3;2;0;-36,91245885;-73,02736153;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;4634;5;COLEGIO PARTICULAR SANTIAGO BUERAS; ;70942300;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4635;3;COLEGIO LAGUNA REDONDA; ;65114921;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,80708515;-73,06747742;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;4636;1;COLEGIO MARCELA PAZ; ;78503640;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,81555577;-73,05135746;1;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2017;4638;8;UNIDAD DE INTEGRACIÓN DEL LIMITADO VISUAL; ;70829000;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,82228;-73,052;0;213;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4639;6;ESCUELA PARTICULAR SANTA EMILIA; ;76187553;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,81378734;-73,04335555;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;4641;8;COLEGIO PARTICULAR ALBORADA; ;77636630;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36,84007923;-73,09059903;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;4642;6;MARTIN LUTHER KING; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4643;4;INDUSTRIAL SAN JOSE; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4644;2;COLEGIO PARTICULAR JUAN BOSCO; ;78224690;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36,88214107;-73,12965271;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4645;0;COLEGIO PARTICULAR EL LIBERTADOR; ;76118766;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,81487951;-73,03434553;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2017;4646;9;COLEGIO SANTA SABINA; ;77382480;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,78964621;-73,04283934;1;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2017;4647;7;COLEGIO PARTICULAR ALONSO DE ERCILLA; ;78426550;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,83662446;-73,05747539;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4648;5;ESCUELA BASICA MALVINA ROMERO VIDAL; ;78362340;1;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;-36,81632848;-73,05658124;1;10;110;0;0;0;0;0;0;0;1;1;7;CRISTIANA;GRATUITO;$10.001 A $25.000
2017;4649;3;COLEGIO PARTICULAR EL ARRAYAN; ;76357480;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36,84484737;-73,0971335;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;4650;7;COLEGIO COLEGIO MARTÍN LUTHER; ;65206450;1;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36,83122197;-73,12182591;1;10;110;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2017;4651;5;SAN ANTONIO; ; ;9;8;81;8103;CHIGUAYANTE;83;CONCEPCION;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;4652;3;GABRIELA MISTRAL; ; ;9;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
